,Unnamed: 0,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
12426,12426,JAPAN,spotify:track:2dGwvEGyEWvLRIr8hGM4vg,2dGwvEGyEWvLRIr8hGM4vg,Famous Dex,184,0.736,0.685,6,1,0.131,0,176.077,0.891,0.428,-7.801,party
1738,1738,Sleeping on the Beach,spotify:track:4Jp5Za1Et0HuDmGYUhFFiu,4Jp5Za1Et0HuDmGYUhFFiu,Sounds of Nature Relaxation,813,0.244,0.127,0,1,0.973,0.86,66.472,0.0389,0.0451,-28.319,party
142,142,Glad You Came,spotify:track:18yvIVX9j5dZxVLdzJBLA7,18yvIVX9j5dZxVLdzJBLA7,We Came As Romans,86,0.542,0.9390000000000001,7,0,0.000386,3.85e-06,129.983,0.256,0.0822,-4.166,angry
2168,2168,Take You Dancing,spotify:track:59qrUpoplZxbIZxk6X0Bm3,59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,27,0.789,0.711,2,1,0.0332,0,112.985,0.753,0.041,-4.248,party
4223,5628,Silver Spoon,spotify:track:1ACMf8SOANvKlOu4vTWiJN,1ACMf8SOANvKlOu4vTWiJN,BTS,971,0.65,0.879,9,1,0.0010199999999999999,0.0,166.89700000000002,0.536,0.0731,-2.886,sad
1576,1978,Am I Wrong,spotify:track:2wqaekenSQZm7hxQOYt8oE,2wqaekenSQZm7hxQOYt8oE,Nico & Vinz,799,0.725,0.68,8,1,0.162,2.13e-06,119.939,0.76,0.0306,-5.465,sad
1478,1786,Class Fight,spotify:track:37pf8jSeCGlzgQPIfVHO6X,37pf8jSeCGlzgQPIfVHO6X,Melanie Martinez,306,0.767,0.7070000000000001,6,1,0.42,5.16e-05,92.015,0.772,0.0489,-8.443999999999999,angry
872,1101,I Know How You Get,spotify:track:7AdBuHyc78SDvPjddieyaf,7AdBuHyc78SDvPjddieyaf,Mk.gee,467,0.758,0.721,0,1,0.469,0.585,121.991,0.8640000000000001,0.0409,-5.172000000000001,sad
2116,2728,"Kaise Mujhe (From ""Ghajini"")",spotify:track:4OOxNBOfqcVgEJfm8cWscr,4OOxNBOfqcVgEJfm8cWscr,Benny Dayal,1065,0.59,0.414,10,1,0.7809999999999999,0.000522,82.00200000000001,0.292,0.0346,-12.390999999999998,sad
1237,1572,Me Desamaste,spotify:track:0f93qtsyohg7a07LUzG2PZ,0f93qtsyohg7a07LUzG2PZ,Carlos Sadness,636,0.718,0.7559999999999999,5,1,0.0275,4.09e-06,161.977,0.8370000000000001,0.0797,-6.815,sad
2795,3472,Real Rich (feat. Gucci Mane),spotify:track:1nD7jf1wHajkkOroyOCrDz,1nD7jf1wHajkkOroyOCrDz,Wiz Khalifa,31,0.945,0.456,9,1,0.0297,0.0,125.01,0.237,0.134,-9.044,angry
2843,3529,BUTTERFLY EFFECT,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,2cYqizR4lgvp4Qu6IQ3qGN,Travis Scott,50,0.763,0.628,11,1,0.0531,0.0,140.958,0.193,0.05,-5.85,angry
3587,4701,From Where You Are,spotify:track:5ef3mAxAAjk93V6IpriOrz,5ef3mAxAAjk93V6IpriOrz,Lifehouse,1634,0.363,0.408,9,0,0.185,2.94e-06,87.335,0.271,0.0273,-10.860999999999999,sad
1681,2039,Thieves,spotify:track:308osLvSsrECc9jBJF94jG,308osLvSsrECc9jBJF94jG,Counterparts,721,0.34299999999999997,0.996,1,1,0.000666,0.0,108.323,0.2,0.135,-1.567,angry
389,401,You Ain't Shit,spotify:track:150tep3Zr1IIQUgphOYGWj,150tep3Zr1IIQUgphOYGWj,Sonta,210,0.626,0.534,6,0,0.43200000000000005,0.0,110.92299999999999,0.271,0.17300000000000001,-11.237,angry
138,166,Beautiful Addiction (feat. Brady Schmitz & Danielle Swift),spotify:track:2wEkixx4SuvDuLMKJTDUot,2wEkixx4SuvDuLMKJTDUot,Nate Feuerstein,86,0.5329999999999999,0.508,0,1,0.145,0.0,139.905,0.13699999999999998,0.0412,-9.49,sad
221,222,Unwanted,spotify:track:5dFWsG5WERCCq9MOoUpR1s,5dFWsG5WERCCq9MOoUpR1s,Avril Lavigne,80,0.475,0.8370000000000001,4,0,0.000171,0.0227,162.07399999999998,0.622,0.0612,-5.324,angry
4817,4817,Close To Me (with Diplo) (feat. Swae Lee),spotify:track:5JEx7HbmvHQQswJCsoo9rA,5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,1434,0.575,0.758,1,0,0.0954,0,144.107,0.493,0.0618,-5.029,party
775,775,Freak No More,spotify:track:3H7UfOkl5vh9sZ07nxSbUb,3H7UfOkl5vh9sZ07nxSbUb,Migos,411,0.793,0.455,5,0,0.0506,0,125.921,0.145,0.368,-7.195,party
12,12,Don't Hurt Yourself (feat. Jack White),spotify:track:78eouBKVRyhbSzJwChr6QM,78eouBKVRyhbSzJwChr6QM,Beyoncé,11,0.614,0.6859999999999999,9,0,0.0105,1.36e-06,136.537,0.645,0.21,-6.483,angry
9284,9284,Headlines,spotify:track:7kfTqGMzIHFWeBeOJALzRf,7kfTqGMzIHFWeBeOJALzRf,Drake,62,0.636,0.566,6,0,0.365,0.000353,151.894,0.425,0.106,-7.16,party
5316,5316,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],spotify:track:0VdwHBLCTSdrTJFIjWOsEC,0VdwHBLCTSdrTJFIjWOsEC,Bob Sinclar,1929,0.604,0.894,11,1,0.0829,0.000564,122.884,0.669,0.199,-3.796,party
5420,5420,We Paid (feat. 42 Dugg),spotify:track:6gxKUmycQX7uyMwJcweFjp,6gxKUmycQX7uyMwJcweFjp,Lil Baby,152,0.926,0.542,1,1,0.135,0,135.14,0.564,0.293,-5.064,party
231,268,The Story,spotify:track:5GVPVxgdgTKJFxSxLVIw1A,5GVPVxgdgTKJFxSxLVIw1A,Conan Gray,120,0.542,0.299,0,1,0.8170000000000001,0.0,141.917,0.27399999999999997,0.0305,-10.379000000000001,sad
1643,2046,Wasted,spotify:track:7m3povhdMDLZwuEKak0l0n,7m3povhdMDLZwuEKak0l0n,Tiësto,827,0.638,0.816,2,1,0.00149,0.00115,112.014,0.386,0.0308,-5.502999999999999,sad
1490,1829,Hiccup,spotify:track:0u256fkohocCZSCJ8J79TX,0u256fkohocCZSCJ8J79TX,Verzache,445,0.519,0.414,4,0,0.654,0.0011,96.789,0.10800000000000001,0.122,-9.059,sad
2784,3458,Big Poppa - 2005 Remaster,spotify:track:17larILaMHwsprsMFnYI77,17larILaMHwsprsMFnYI77,The Notorious B.I.G.,608,0.778,0.578,9,0,0.43200000000000005,0.0,84.48700000000001,0.758,0.27399999999999997,-7.22,angry
3,3,Forgetting All About You feat. Blackbear,spotify:track:3T6Mtmmx5OfrIUFfpJ1uB1,3T6Mtmmx5OfrIUFfpJ1uB1,Phoebe Ryan,3,0.7170000000000001,0.6679999999999999,6,0,0.0201,0.0,80.02,0.9359999999999999,0.0693,-4.845,angry
1313,1648,Enlighten my Soul,spotify:track:0vo2XVj4z0OhfIdQWich2K,0vo2XVj4z0OhfIdQWich2K,Adrian Von Ziegler,642,0.267,0.141,9,0,0.932,0.825,89.853,0.0366,0.034,-16.175,sad
2540,3149,COPYCAT,spotify:track:5w7wuzMzsDer96KqxafeRK,5w7wuzMzsDer96KqxafeRK,Billie Eilish,910,0.679,0.38799999999999996,4,0,0.353,9.25e-05,124.90899999999999,0.23399999999999999,0.0932,-10.977,angry
10873,10873,Can't Be Tamed,spotify:track:2r6DdaSbkbwoPzuK6NjLPn,2r6DdaSbkbwoPzuK6NjLPn,Miley Cyrus,107,0.63,0.91,11,0,0.0287,0,116.98,0.743,0.144,-2.919,party
423,509,We Zijn Je Voor,spotify:track:53CyjSQwNlKPO4IhlqC1ZL,53CyjSQwNlKPO4IhlqC1ZL,Frsh,222,0.8340000000000001,0.647,1,1,0.0796,0.0,84.98,0.455,0.39799999999999996,-6.454,sad
2679,3437,Master of None,spotify:track:3stWWPN41byqp8loPdy92u,3stWWPN41byqp8loPdy92u,Beach House,292,0.49200000000000005,0.344,5,1,0.674,0.531,86.485,0.247,0.0259,-15.259,sad
2952,3804,Deséame Suerte,spotify:track:3iY760KcNEQMbyvFG3IgxS,3iY760KcNEQMbyvFG3IgxS,Vetusta Morla,1385,0.534,0.851,9,1,0.331,1.17e-06,96.977,0.39899999999999997,0.027999999999999997,-5.879,sad
698,743,You Give Love A Bad Name,spotify:track:3KYiA4vq6RPO1dE2XROXd8,3KYiA4vq6RPO1dE2XROXd8,Bon Jovi,312,0.537,0.9590000000000001,0,0,0.0704,1.8000000000000001e-06,122.806,0.828,0.0557,-3.002,angry
3831,3831,Alive,spotify:track:59940eiexBFY9heVQjk32S,59940eiexBFY9heVQjk32S,Vincent Bueno,1643,0.656,0.757,1,0,0.0932,0,116.226,0.43,0.102,-3.83,party
1796,2209,Diluted,spotify:track:2Xo649jOUtsXN2Ohm2rfCR,2Xo649jOUtsXN2Ohm2rfCR,Slipknot,145,0.298,0.986,1,1,0.0125,1.22e-05,158.636,0.41100000000000003,0.182,-4.125,angry
1348,1606,Shout Out to My Ex,spotify:track:1pwo8l3Ko7idwaz4LVUEC4,1pwo8l3Ko7idwaz4LVUEC4,Little Mix,176,0.773,0.747,5,1,0.0239,8.23e-06,126.014,0.8,0.0889,-4.061,angry
1346,1346,Epic,spotify:track:1HBRP9UTbQbHFlmcPqVggF,1HBRP9UTbQbHFlmcPqVggF,Martian Squad,653,0.495,0.648,6,1,0.000382,0.885,149.986,0.241,0.215,-8.416,party
396,482,Take Me To Church,spotify:track:7dS5EaCoMnN7DzlpT6aRn2,7dS5EaCoMnN7DzlpT6aRn2,Hozier,204,0.5660000000000001,0.664,4,0,0.634,0.0,128.945,0.43700000000000006,0.0464,-5.303,sad
8171,8171,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",spotify:track:4XoP1AkbOurU9CeZ2rMEz2,4XoP1AkbOurU9CeZ2rMEz2,A$AP Rocky,262,0.869,0.687,1,1,0.0208,1e-06,96.006,0.668,0.263,-6.816,party
220,221,When You're Gone,spotify:track:4kxND2rbPDrdb7Sgoo1Fbh,4kxND2rbPDrdb7Sgoo1Fbh,Avril Lavigne,80,0.45799999999999996,0.7190000000000001,4,0,0.18899999999999997,0.0,142.032,0.168,0.0323,-3.9210000000000003,angry
856,928,If The South Woulda Won,spotify:track:1ETpGjEwyZZixgSwTk7gYu,1ETpGjEwyZZixgSwTk7gYu,"Hank Williams, Jr.",381,0.675,0.5670000000000001,7,1,0.285,0.0,109.37700000000001,0.852,0.0632,-12.978,angry
1319,1319,Don't Mind,spotify:track:27PmvZoffODNFW2p7ehZTQ,27PmvZoffODNFW2p7ehZTQ,Kent Jones,71,0.464,0.771,8,1,0.0235,0,158.777,0.69,0.336,-4.503,party
753,815,Nookie,spotify:track:1TEZWG1FdjzDdercCguTwj,1TEZWG1FdjzDdercCguTwj,Limp Bizkit,153,0.573,0.929,11,1,0.00218,0.0723,97.57,0.284,0.08199999999999999,-5.996,angry
11022,11022,Talk Too Much,spotify:track:7FX3ZWE70VRjsprg5oeECc,7FX3ZWE70VRjsprg5oeECc,COIN,3435,0.598,0.914,4,1,0.0106,1.22e-06,103.972,0.531,0.0878,-3.752,party
687,808,MIDDLE CHILD,spotify:track:4AEzAEnbm9uRgbmTdeI63K,4AEzAEnbm9uRgbmTdeI63K,PnB Rock,388,0.75,0.5670000000000001,0,1,0.13699999999999998,0.0,151.895,0.39799999999999996,0.48,-6.4,sad
2531,3131,Baila,spotify:track:2zy21v7RbGC8KpSrZCze5t,2zy21v7RbGC8KpSrZCze5t,Karl Wine,989,0.715,0.857,8,1,0.16399999999999998,0.0,98.01700000000001,0.9620000000000001,0.113,-4.618,angry
3742,4874,The Antidote,spotify:track:7yGhfjsppOXSLcoSwcJ1yT,7yGhfjsppOXSLcoSwcJ1yT,Story Of The Year,1692,0.5,0.9359999999999999,5,0,0.00747,0.0,101.48700000000001,0.158,0.0744,-4.521,sad
2901,3611,Supersonic - Remastered,spotify:track:1ZAWaJppxtA3zPh1R2W2wS,1ZAWaJppxtA3zPh1R2W2wS,Oasis,1096,0.36200000000000004,0.91,9,1,6.29e-05,0.0123,104.04299999999999,0.597,0.0407,-2.863,angry
5051,6709,Say My Name,spotify:track:7H6ev70Weq6DdpZyyTmUXk,7H6ev70Weq6DdpZyyTmUXk,Destiny's Child,2091,0.713,0.6779999999999999,5,0,0.273,0.0,138.009,0.7340000000000001,0.102,-3.525,sad
568,660,Give Me Novacaine / She's a Rebel,spotify:track:11I3KKHv7g2pXiuqRDabRA,11I3KKHv7g2pXiuqRDabRA,Green Day,332,0.312,0.9490000000000001,9,1,0.00185,1.7800000000000002e-05,154.795,0.65,0.0784,-3.533,sad
3696,3696,"How Far I'll Go - From ""Vaiana""",spotify:track:077IVIW6uv1lL78x7a3Oc3,077IVIW6uv1lL78x7a3Oc3,Alessia Cara,693,0.309,0.544,9,1,0.155,0.000265,180.979,0.16,0.352,-9.621,party
1771,2249,Sorry,spotify:track:2DyCLtTrd9f2DRRDq1ngJx,2DyCLtTrd9f2DRRDq1ngJx,Halsey,376,0.447,0.257,5,0,0.912,0.0,136.87,0.32,0.0394,-9.172,sad
226,227,Someday,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,4PkJ7c9y1CwpuVOiJODnCZ,Nickelback,143,0.455,0.858,11,0,0.000616,0.00024700000000000004,163.118,0.597,0.0391,-5.659,angry
1737,2142,The Pride,spotify:track:5np6NzXvagQ0O8heLgOVPh,5np6NzXvagQ0O8heLgOVPh,Five Finger Death Punch,165,0.49200000000000005,0.987,4,1,8.96e-06,0.0,103.98,0.354,0.122,-3.398,angry
3209,4162,I Ran (So Far Away),spotify:track:173PnvZh4grHTf31DPXDbJ,173PnvZh4grHTf31DPXDbJ,A Flock Of Seagulls,1516,0.514,0.639,2,1,0.000364,0.895,145.499,0.6609999999999999,0.0358,-12.347999999999999,sad
708,708,The Scape,spotify:track:43oZC08BCCNNDoxbZnz81y,43oZC08BCCNNDoxbZnz81y,Dj Ghosty,370,0.791,0.968,9,0,0.155,0.696,130.999,0.309,0.102,-10.738,party
8560,8560,Praise The Lord (Da Shine) (feat. Skepta),spotify:track:7ycWLEP1GsNjVvcjawXz3z,7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,262,0.854,0.569,5,0,0.0609,0.0816,80.015,0.294,0.106,-8.151,party
1448,1733,Foreigner (feat. A Boogie Wit da Hoodie),spotify:track:7AdTyfK7fnvUYbUCGpWqUf,7AdTyfK7fnvUYbUCGpWqUf,Pop Smoke,66,0.527,0.5539999999999999,3,0,0.47100000000000003,0.0,105.904,0.586,0.337,-7.917000000000001,angry
835,835,Wavy (feat. Joe Moses),spotify:track:70mIuBKGTPrWMwWq9D4F56,70mIuBKGTPrWMwWq9D4F56,Ty Dolla $ign,430,0.75,0.491,11,1,0.0898,0,105.008,0.711,0.117,-8.326,party
2798,3561,El Fin,spotify:track:1GhXPpse3pWbl7B7u21D7u,1GhXPpse3pWbl7B7u21D7u,Taburete,1361,0.493,0.583,6,0,0.11,0.0,142.931,0.6659999999999999,0.0308,-6.474,sad
388,474,Talking to the Moon,spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,1wVuPmvt6AWvTL5W2GJnzZ,Bruno Mars,74,0.523,0.606,1,0,0.512,0.0,145.83700000000002,0.065,0.0301,-4.754,sad
2170,2170,Marilyn Monroe,spotify:track:0LTzekaSg1V34NHCDhITP2,0LTzekaSg1V34NHCDhITP2,Astrid S,984,0.656,0.438,1,0,0.405,0,103.124,0.563,0.306,-7.831,party
4860,4860,Green Light,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,6ie2Bw3xLj2JcGowOlcMhb,Lorde,608,0.594,0.721,2,1,0.0209,8.55e-06,128.942,0.253,0.0957,-7.812,party
1602,1943,Nero Forte,spotify:track:56fiFTRrSiHHH3gBeaTg2P,56fiFTRrSiHHH3gBeaTg2P,Slipknot,145,0.336,0.978,7,1,0.000437,0.000525,129.842,0.496,0.0846,-2.358,angry
3168,4120,"Head Over Heels - Dave Bascombe 7"" N.Mix",spotify:track:5lwQGZYF4BXOzFtXc5zk8q,5lwQGZYF4BXOzFtXc5zk8q,Tears For Fears,746,0.623,0.7390000000000001,7,1,0.33799999999999997,1.88e-05,95.007,0.642,0.0244,-8.116,sad
871,1100,Maniac,spotify:track:7hpJ9tATWb2vztlq99hERP,7hpJ9tATWb2vztlq99hERP,Conan Gray,120,0.623,0.647,8,1,0.00122,0.0,107.98700000000001,0.522,0.04,-5.438,sad
2374,2962,Big Bad Wolf,spotify:track:0QB98b4YFxtW4NQ9narHQM,0QB98b4YFxtW4NQ9narHQM,In This Moment,405,0.552,0.987,11,1,0.00122,0.000279,89.986,0.272,0.14800000000000002,-3.642,angry
9655,9655,Gospel,spotify:track:7uuBfgY1vBCalrQRyyQhqs,7uuBfgY1vBCalrQRyyQhqs,Rich Brian,3315,0.681,0.659,9,1,0.000856,8.17e-06,156.004,0.225,0.268,-6.405,party
1277,1435,Clatter,spotify:track:5FTguGSH2WJbD29tMxWfNz,5FTguGSH2WJbD29tMxWfNz,King Bach,529,0.973,0.337,8,1,0.0144,0.0,117.96799999999999,0.2,0.23800000000000002,-8.508,angry
883,1112,American Spirits,spotify:track:01w1oN1WO5aOThHnLBN8eS,01w1oN1WO5aOThHnLBN8eS,Inner Wave,476,0.503,0.8240000000000001,1,0,0.0508,0.0,158.07299999999998,0.877,0.0285,-4.779,sad
922,922,More - RedOne Jimmy Joker Remix,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,0aBKFfdyOD1Ttvgv0cfjjJ,Usher,103,0.551,0.893,7,1,0.00166,0,125.083,0.794,0.0543,-2.628,party
8857,8857,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,Travis Scott,169,0.598,0.427,7,0,0.0546,5.83e-06,76.469,0.0605,0.0317,-8.764,party
1716,2076,Fallen,spotify:track:2mrksGW5oJ5g4OTcjeKN8F,2mrksGW5oJ5g4OTcjeKN8F,Black Breath,742,0.12,0.9790000000000001,11,0,1.95e-06,0.904,169.30599999999998,0.436,0.068,-4.85,angry
1058,1358,1400 / 999 Freestyle,spotify:track:75lcPkAkUsKWHGBlGM476R,75lcPkAkUsKWHGBlGM476R,Trippie Redd,60,0.825,0.5720000000000001,6,0,0.0079,0.0,141.991,0.568,0.0864,-6.067,sad
37,37,Remember the Name (feat. Styles of Beyond),spotify:track:6ndmKwWqMozN2tcZqzCX4K,6ndmKwWqMozN2tcZqzCX4K,Fort Minor,29,0.688,0.835,8,1,0.0583,2.87e-06,84.85799999999999,0.88,0.0911,-4.162,angry
4402,5868,Ocean Wide,spotify:track:5YGFuAYojRg4S1p8sp7jzu,5YGFuAYojRg4S1p8sp7jzu,The Afters,1912,0.465,0.562,1,1,0.0428,0.0,93.961,0.14300000000000002,0.0259,-6.504,sad
2626,3269,Black Beatles - Rock,spotify:track:2KWc5DKUCdoIMVIgivR1bb,2KWc5DKUCdoIMVIgivR1bb,Our Last Night,1011,0.545,0.905,11,0,0.000348,0.006520000000000001,146.039,0.545,0.0441,-5.001,angry
1826,1826,Uptown Girl,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,865,0.701,0.943,4,1,0.0747,0,128.992,0.791,0.0456,-2.986,party
11317,11317,Shots,spotify:track:1V4jC0vJ5525lEF1bFgPX2,1V4jC0vJ5525lEF1bFgPX2,LMFAO,85,0.825,0.856,1,1,0.00851,1.4e-06,128.016,0.207,0.0476,-1.912,party
4156,5556,It's My Fault,spotify:track:3QP17SZh39ZVczQnopq9BE,3QP17SZh39ZVczQnopq9BE,Lolo Zouaï,1850,0.647,0.235,8,0,0.815,1.7800000000000002e-05,129.85,0.0382,0.0389,-10.123,sad
5017,6665,Bleeding Love,spotify:track:4sVndKpExqG6Za4ZJf8oB3,4sVndKpExqG6Za4ZJf8oB3,Leona Lewis,865,0.642,0.6659999999999999,5,1,0.166,0.0,104.038,0.195,0.0333,-5.29,sad
1808,2223,Duality,spotify:track:4cpOvpvvx1upv0HDyZKVQJ,4cpOvpvvx1upv0HDyZKVQJ,Slipknot,145,0.354,0.982,4,0,0.00023700000000000001,0.000294,143.77200000000002,0.19399999999999998,0.168,-3.0260000000000002,angry
7567,7567,The Horses,spotify:track:1OTnOFxh5ZJbwcyBHwGvau,1OTnOFxh5ZJbwcyBHwGvau,Mick Lindsay,2956,0.518,0.828,7,1,0.00131,0,101.015,0.234,0.0763,-5.518,party
1148,1481,Dead Dreams,spotify:track:4FQhyNbmwSKX4S2DiDOt5k,4FQhyNbmwSKX4S2DiDOt5k,Sarcastic Sounds,443,0.726,0.415,11,0,0.218,0.386,81.976,0.215,0.16699999999999998,-11.693,sad
3431,4445,Fall in Love,spotify:track:1sXJ0TZDdYBIV4mlzQFi4j,1sXJ0TZDdYBIV4mlzQFi4j,A Boogie Wit da Hoodie,57,0.8420000000000001,0.727,0,1,0.261,0.0,107.994,0.721,0.0675,-6.2410000000000005,sad
6845,6845,Hulapalu,spotify:track:7zja6rwquGA6vzLolzKrda,7zja6rwquGA6vzLolzKrda,Andreas Gabalier,1153,0.705,0.68,0,1,0.5,0,124.981,0.679,0.0491,-4.674,party
2493,3087,Hollaback Girl,spotify:track:0eqH0ALoDQevq59YcQ53KE,0eqH0ALoDQevq59YcQ53KE,Gwen Stefani,969,0.9259999999999999,0.9159999999999999,10,0,0.35,6.17e-06,110.007,0.904,0.0929,-2.221,angry
1827,2242,She Talks To Angels,spotify:track:5NK8jad728pj6YeqM5VJD4,5NK8jad728pj6YeqM5VJD4,The Black Crowes,761,0.584,0.521,4,1,0.06,7.56e-05,160.058,0.317,0.0295,-5.782,angry
3177,4129,Suffer The Children,spotify:track:0cMqqFb2pW1eEot6cr4ej9,0cMqqFb2pW1eEot6cr4ej9,Tears For Fears,746,0.5670000000000001,0.833,0,1,0.402,0.807,128.188,0.34600000000000003,0.0473,-5.303,sad
1678,2122,Last Time,spotify:track:4MWbv6pxJwZQKYISsmjuJ9,4MWbv6pxJwZQKYISsmjuJ9,Anson Seabra,88,0.546,0.138,3,1,0.922,1.42e-06,136.063,0.528,0.0666,-14.458,sad
3222,4176,Woman In Chains,spotify:track:5N4eBWsckD3AgTQFGLQEeU,5N4eBWsckD3AgTQFGLQEeU,Tears For Fears,746,0.45899999999999996,0.628,5,1,0.0226,0.00126,80.0,0.36700000000000005,0.0297,-8.272,sad
2038,2650,Credo,spotify:track:2qiwbzVWR4SEtxe5YmDqQF,2qiwbzVWR4SEtxe5YmDqQF,Magna Canta,1013,0.522,0.8340000000000001,9,0,0.0059,0.326,130.026,0.11800000000000001,0.0307,-9.237,sad
1989,2478,Swords Of A Thousand Men,spotify:track:2bT71bFqOboMcVCpZLzmBf,2bT71bFqOboMcVCpZLzmBf,Tenpole Tudor,832,0.29600000000000004,0.569,11,1,0.0311,0.000332,163.937,0.45399999999999996,0.0781,-13.18,angry
4600,4600,Tell Em I'm Doing Eetswa,spotify:track:1JGb28R23RdtKZYT4XOf7u,1JGb28R23RdtKZYT4XOf7u,Hooligan Hefs,1930,0.907,0.92,11,1,0.396,0.000115,129.997,0.794,0.175,-2.828,party
3453,4472,Roll In Peace (feat. XXXTENTACION),spotify:track:40oKW22ZNNkEdZLJTScaQI,40oKW22ZNNkEdZLJTScaQI,Kodak Black,1577,0.747,0.524,10,0,0.0306,0.0,140.053,0.363,0.245,-6.807,sad
2381,2969,In the Air Tonight,spotify:track:6wl8vrSR56Tm7GSXjAVP91,6wl8vrSR56Tm7GSXjAVP91,In This Moment,405,0.364,0.502,1,0,0.0094,0.201,94.762,0.196,0.0348,-9.748,angry
909,909,Uptown Funk (feat. Bruno Mars),spotify:track:32OlwWuMpZ6b0aN2RZOeMS,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,453,0.856,0.609,0,1,0.00801,8.15e-05,114.988,0.928,0.0824,-7.223,party
67,67,G.O.M.D.,spotify:track:16qYlQ6koFxYVbiJbGHblz,16qYlQ6koFxYVbiJbGHblz,J. Cole,44,0.89,0.39299999999999996,4,0,0.331,8.81e-06,128.084,0.304,0.267,-10.821,angry
153,181,Oh Lord,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,1ISsiC4Fw6f96kZQegLGiJ,NF,53,0.493,0.738,5,1,0.40700000000000003,0.0,176.071,0.21899999999999997,0.262,-6.921,sad
513,543,Centuries,spotify:track:0yhPEz5KxlDwckGJaMlZqM,0yhPEz5KxlDwckGJaMlZqM,Fall Out Boy,279,0.38299999999999995,0.861,4,0,0.0038,0.0,176.084,0.48,0.0777,-2.8160000000000003,angry
1162,1304,More Human Than Human,spotify:track:1NbJFhkVdD47YZ2IojKkJi,1NbJFhkVdD47YZ2IojKkJi,White Zombie,432,0.6729999999999999,0.9109999999999999,1,1,0.000367,0.628,101.46700000000001,0.54,0.0707,-6.725,angry
3384,3384,La Vueltita,spotify:track:5r77OVhROy8lMBSGlex5oP,5r77OVhROy8lMBSGlex5oP,DJ Alan Gomez,349,0.757,0.482,0,0,0.0988,0.00206,152.634,0.469,0.0794,-3.261,party
1163,1498,"didn't matter, still doesn't",spotify:track:3iMTDCUrFLMxSilslIo7VJ,3iMTDCUrFLMxSilslIo7VJ,killedmyself,606,0.6729999999999999,0.379,2,1,0.444,0.852,95.007,0.158,0.0384,-16.275,sad
3206,4159,Mothers Talk,spotify:track:19by8nPB8bkTVxB8gbtCDK,19by8nPB8bkTVxB8gbtCDK,Tears For Fears,746,0.608,0.92,7,1,0.00379,0.00625,119.12299999999999,0.58,0.051,-11.807,sad
1427,1704,Sodium,spotify:track:5oo7lrBwuD4dVfJbBLyVyI,5oo7lrBwuD4dVfJbBLyVyI,BONES,616,0.747,0.32,4,0,0.22399999999999998,0.89,121.03200000000001,0.10300000000000001,0.0848,-15.49,angry
9763,9763,Flex (feat. Juice WRLD),spotify:track:2QqJTIlGKRLJC3onkavYEz,2QqJTIlGKRLJC3onkavYEz,Polo G,164,0.752,0.673,10,0,0.0538,0,164.009,0.35,0.153,-5.792,party
10924,10924,Open Wide (feat. Big Sean),spotify:track:64j3Bd62HTe0pclk8Aq9BE,64j3Bd62HTe0pclk8Aq9BE,Calvin Harris,6,0.76,0.943,1,1,0.0698,0,127.976,0.686,0.0363,-2.703,party
2927,3778,Bailando Con el Viento - Feat. Mikel Izal,spotify:track:7GyrhtQUvdCM1I6FZusRfI,7GyrhtQUvdCM1I6FZusRfI,ALIS,1412,0.588,0.67,0,1,0.23199999999999998,1.28e-05,87.456,0.434,0.0269,-5.667000000000001,sad
10198,10198,23,spotify:track:20FZrLl9zSbO9b3DhaqO6M,20FZrLl9zSbO9b3DhaqO6M,Mike WiLL Made-It,428,0.859,0.599,9,1,0.000362,8.2e-06,140.005,0.319,0.0614,-5.254,party
87,115,who cares,spotify:track:5hpo6w8VtX1roDQzBQh89g,5hpo6w8VtX1roDQzBQh89g,iann dior,65,0.779,0.442,1,1,0.11900000000000001,0.0,155.976,0.371,0.268,-7.821000000000001,sad
4018,5280,So Cool,spotify:track:4yHrnHRkY8ZEZUHPdsRno2,4yHrnHRkY8ZEZUHPdsRno2,SISTAR,1799,0.75,0.9440000000000001,6,0,0.0278,0.0,128.037,0.861,0.0541,-2.6319999999999997,sad
375,386,Do It,spotify:track:1bRjwdtScY2eMe9uMmsOkG,1bRjwdtScY2eMe9uMmsOkG,Chloe x Halle,202,0.701,0.6679999999999999,5,0,0.0916,2.09e-06,82.978,0.5529999999999999,0.0516,-7.287000000000001,angry
