,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
1197,Bad for You (feat. Nicki Minaj),spotify:track:0HVba4HUwHnGlkHNitXMEL,0HVba4HUwHnGlkHNitXMEL,Meek Mill,362,0.68,0.571,8,1,0.378,0,145.021,0.0911,0.222,-7.054,sex
1198,I Just Wanna...,spotify:track:5Tp8RuEmY81DOEvaWCsBUr,5Tp8RuEmY81DOEvaWCsBUr,Elijah Blake,7,0.793,0.626,5,0,0.00428,4.41e-05,130.043,0.422,0.0459,-5.999,sex
1199,We Be On It,spotify:track:7sbDrGTUojDWsIJpgczlWG,7sbDrGTUojDWsIJpgczlWG,DeJ Loaf,21,0.558,0.668,6,0,0.223,0,173.815,0.574,0.397,-7.478,sex
1200,Traphouse,spotify:track:5rqfg8Hz5D1aCcn2XUxzNA,5rqfg8Hz5D1aCcn2XUxzNA,Tory Lanez,33,0.685,0.272,0,0,0.346,4.08e-05,112.022,0.524,0.0499,-14.903,sex
1201,Idfc,spotify:track:6MxhAD7FwoBQabntab2qG9,6MxhAD7FwoBQabntab2qG9,blackbear,512,0.63,0.5,1,0,0.611,4.04e-05,144.871,0.315,0.0611,-8.755,sex
1202,Candyman,spotify:track:0NWQTyapmz4GuDTSN9xTB7,0NWQTyapmz4GuDTSN9xTB7,Zedd,513,0.572,0.864,2,0,0.0215,0,149.945,0.26,0.0477,-4.098,sex
1203,Doin It Well,spotify:track:4tSellvm0k7v7AF41c5CX9,4tSellvm0k7v7AF41c5CX9,Fabolous,514,0.691,0.613,7,1,0.818,3.34e-06,90.845,0.726,0.398,-10.185,sex
1206,Party Favors (feat. Young Thug),spotify:track:4XrKWBHDm587nYp6Io33oo,4XrKWBHDm587nYp6Io33oo,Tinashe,113,0.654,0.492,8,1,0.0307,0.000694,94.992,0.185,0.0337,-7.777,sex
1207,No Love,spotify:track:7ewfvLrlI0VNht4vEnoTMh,7ewfvLrlI0VNht4vEnoTMh,August Alsina,269,0.462,0.615,0,0,0.00543,0,130.967,0.344,0.153,-7.982,sex
1210,So Sick,spotify:track:4SRqDmPxYX0pUb5B5ut2Ri,4SRqDmPxYX0pUb5B5ut2Ri,Ne-Yo,263,0.452,0.574,6,1,0.246,0,92.791,0.58,0.31,-8.336,sex
1211,With You,spotify:track:1CdkNxTlkUWR4ZnXcKES3b,1CdkNxTlkUWR4ZnXcKES3b,Chris Brown,24,0.662,0.693,3,1,0.134,0,86.009,0.655,0.0698,-4.298,sex
1212,Miss Independent,spotify:track:6glklpxk7EtKIdxA3kYQS5,6glklpxk7EtKIdxA3kYQS5,Ne-Yo,263,0.668,0.673,1,1,0.48,0,171.812,0.727,0.145,-5.714,sex
1213,Whole Lotta Lovin',spotify:track:01gNiOqg8u7vT90uVgOVmz,01gNiOqg8u7vT90uVgOVmz,Mustard,515,0.51,0.398,4,0,0.135,3.78e-06,119.973,0.382,0.0558,-8.75,sex
1214,U+Me - Radio Edit,spotify:track:1l2fHG59DrhPYZ3InbayRB,1l2fHG59DrhPYZ3InbayRB,Alx Veliz,516,0.681,0.677,4,0,0.101,0,113.907,0.655,0.0283,-5.453,sex
1215,I Can Only. (feat. Alessia Cara),spotify:track:6khDguAo8XXW1h0u7xofYk,6khDguAo8XXW1h0u7xofYk,JoJo,517,0.641,0.878,7,0,0.0181,0,114.075,0.335,0.0505,-4.605,sex
1216,Transparency,spotify:track:5SBUVRyIEV3sswdEZbsmvf,5SBUVRyIEV3sswdEZbsmvf,PARTYNEXTDOOR,6,0.582,0.245,10,0,0.095,5.58e-06,126.838,0.0575,0.0414,-11.628,sex
1217,My Love,spotify:track:13X42np3KJr0o2LkK1MG76,13X42np3KJr0o2LkK1MG76,Justin Timberlake,165,0.771,0.676,4,0,0.285,4.49e-06,119.997,0.804,0.223,-6.018,sex
1218,Until the End of Time,spotify:track:6QINlZTl5PrAJ92l3FxziG,6QINlZTl5PrAJ92l3FxziG,Justin Timberlake,165,0.798,0.402,11,0,0.216,0,119.857,0.388,0.0425,-6.595,sex
1219,Wicked Games,spotify:track:249E7AgSyA4vhtXNEjQYb5,249E7AgSyA4vhtXNEjQYb5,The Weeknd,0,0.659,0.606,9,1,0.00984,3.27e-06,114.071,0.325,0.0313,-5.204,sex
1220,All We Do,spotify:track:1pwyRmU9NTSQkQfhQYvdIL,1pwyRmU9NTSQkQfhQYvdIL,Trey Songz,23,0.673,0.492,1,0,0.315,0,116.913,0.336,0.0543,-8.777,sex
1221,Sweet Love,spotify:track:07G7QChlEGW0d4goT0AvXU,07G7QChlEGW0d4goT0AvXU,Chris Brown,24,0.631,0.759,4,1,0.00593,0,139.901,0.698,0.048,-4.622,sex
1224,Beg For It,spotify:track:0eJOr5krUsBTTgeytfXekh,0eJOr5krUsBTTgeytfXekh,Chris Brown,24,0.479,0.433,0,0,0.164,0,58.396,0.324,0.0455,-6.878,sex
1225,Boyfriend #2,spotify:track:3taIcgVjePRzkdz0ZmJbOi,3taIcgVjePRzkdz0ZmJbOi,Pleasure P,299,0.648,0.767,8,1,0.0219,0,141.906,0.796,0.0608,-5.052,sex
1226,One Love,spotify:track:7KlVf9pYju07tgz4J2uBic,7KlVf9pYju07tgz4J2uBic,Trey Songz,23,0.627,0.757,11,0,0.0459,0,119.948,0.43,0.0967,-5.443,sex
1227,2012,spotify:track:60GA0yEMtXVc0JRpiDco6j,60GA0yEMtXVc0JRpiDco6j,Chris Brown,24,0.592,0.415,7,0,0.283,0,126.475,0.339,0.13,-10.019,sex
1229,The Worst,spotify:track:2wBCrtJS3E3TimRZ5MElTI,2wBCrtJS3E3TimRZ5MElTI,Jhené Aiko,14,0.539,0.414,1,0,0.253,1.3e-06,94.895,0.123,0.0601,-9.156,sex
1235,Pony,spotify:track:5FR54UnizyI8pE5E9Zb0Dt,5FR54UnizyI8pE5E9Zb0Dt,Ginuwine,88,0.545,0.647,8,0,0.0068,0.000904,142.026,0.957,0.284,-8.079,sex
1241,Basic,spotify:track:14909dF5EB4hvURmptzGSB,14909dF5EB4hvURmptzGSB,N i G H T S,518,0.886,0.556,11,1,0.00924,1.29e-05,105.046,0.354,0.063,-8.318,sex
1243,Okay,spotify:track:492PZFHvGTm3RZZYeeUVWT,492PZFHvGTm3RZZYeeUVWT,Chase Atlantic,162,0.614,0.815,0,1,0.112,0,130.049,0.431,0.131,-6.784,sex
1244,Friends,spotify:track:2jQiSYrwJehQAcuaaQrXnS,2jQiSYrwJehQAcuaaQrXnS,Chase Atlantic,162,0.422,0.609,11,0,0.0114,4.76e-06,107.34,0.0911,0.0335,-6.361,sex
1245,M3 & U,spotify:track:3sNQoZ24N0hfooMNuYwpf2,3sNQoZ24N0hfooMNuYwpf2,Mazzie,519,0.738,0.62,4,1,0.0631,0.35,139.951,0.514,0.038,-6.825,sex
1247,Habits of My Heart - EP Version,spotify:track:0elXIl26ZrovBULLTrEGK6,0elXIl26ZrovBULLTrEGK6,Jaymes Young,520,0.392,0.498,9,0,0.665,0.000118,72.048,0.59,0.117,-7.63,sex
1248,sex money feelings die,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,0g4fzRkbLeCDUCoe5iUOcf,Lykke Li,521,0.789,0.534,8,0,0.323,3.42e-06,134.055,0.631,0.0709,-6.347,sex
1249,Gimme More,spotify:track:6ic8OlLUNEATToEFU3xmaH,6ic8OlLUNEATToEFU3xmaH,Britney Spears,522,0.788,0.844,2,1,0.25,0.000678,113.324,0.382,0.0334,-3.131,sex
1250,No Idea,spotify:track:7AzlLxHn24DxjgQX73F9fU,7AzlLxHn24DxjgQX73F9fU,Don Toliver,16,0.652,0.631,6,0,0.524,0.000579,127.998,0.35,0.0893,-5.718,sex
1255,Talking Body,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,7cgu4JBW3hq1GwTM1ilkKQ,Tove Lo,28,0.736,0.761,4,0,0.0966,0,119.999,0.114,0.0338,-5.449,sex
1256,SexyBack (feat. Timbaland),spotify:track:0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,Justin Timberlake,165,0.967,0.583,7,0,0.0584,0,117.0,0.964,0.0789,-5.562,sex
1258,idfc (Tarro Remix),spotify:track:44UQpKpI54KOZLAFaDAr9X,44UQpKpI54KOZLAFaDAr9X,blackbear,512,0.58,0.694,1,0,0.481,1.18e-06,139.751,0.389,0.221,-5.45,sex
1260,Supernova,spotify:track:2ZIZXWnU52s0C75sPYiwvh,2ZIZXWnU52s0C75sPYiwvh,Ansel Elgort,523,0.766,0.622,5,0,0.0639,0,140.076,0.679,0.101,-5.292,sex
1263,Blueberry Faygo,spotify:track:6wJYhPfqk3KGhHRG76WzOh,6wJYhPfqk3KGhHRG76WzOh,Lil Mosey,524,0.774,0.554,0,1,0.207,0,99.034,0.349,0.0383,-7.909,sex
1264,Soaked,spotify:track:4zIiarkbaDt2cm6sukb1Xt,4zIiarkbaDt2cm6sukb1Xt,BENEE,525,0.793,0.588,9,0,0.464,0,93.004,0.601,0.0353,-5.248,sex
1265,Some Way,spotify:track:7zxRMhXxJMQCeDDg0rKAVo,7zxRMhXxJMQCeDDg0rKAVo,NAV,54,0.744,0.715,0,1,0.101,0,154.962,0.34,0.351,-6.103,sex
1267,Daddy,spotify:track:1ZMlftjHNDc9R9bT4pvYZw,1ZMlftjHNDc9R9bT4pvYZw,SAKIMA,526,0.784,0.747,8,0,0.515,0.00561,101.046,0.59,0.0428,-7.583,sex
1268,Savage,spotify:track:7pPciGaYxP2FsFQCIBDEhb,7pPciGaYxP2FsFQCIBDEhb,Bahari,527,0.725,0.427,3,0,0.87,0,98.017,0.433,0.0511,-7.374,sex
1269,Comfortable,spotify:track:05fmLn8tNYb3ijIH2jCLPb,05fmLn8tNYb3ijIH2jCLPb,Lauv,528,0.433,0.554,9,0,0.763,0,140.235,0.546,0.165,-5.629,sex
1271,Do I Wanna Know?,spotify:track:3jfr0TF6DQcOLat8gGn7E2,3jfr0TF6DQcOLat8gGn7E2,Arctic Monkeys,529,0.548,0.532,5,1,0.186,0.000263,85.03,0.405,0.0323,-7.596,sex
1273,Guys My Age,spotify:track:0Xm8tw6qikotb8FAOZ2ks7,0Xm8tw6qikotb8FAOZ2ks7,Hey Violet,530,0.69,0.663,8,0,0.106,0,122.041,0.285,0.0352,-5.248,sex
1274,Death of a Bachelor,spotify:track:1BECwm5qkaBwlbfo4kpYx8,1BECwm5qkaBwlbfo4kpYx8,Panic! At The Disco,531,0.462,0.538,0,1,0.0137,0,139.256,0.405,0.059,-5.527,sex
1275,Like That (feat. Gucci Mane),spotify:track:4EivmOT13NMpNSfTKn9p4s,4EivmOT13NMpNSfTKn9p4s,Doja Cat,85,0.879,0.499,4,0,0.24,0,106.043,0.405,0.18,-6.027,sex
1278,do re mi,spotify:track:3Q3myFA7q4Op95DOpHplaY,3Q3myFA7q4Op95DOpHplaY,blackbear,512,0.745,0.593,8,1,0.00522,5.25e-06,111.002,0.17,0.0526,-6.35,sex
1280,dirty laundry,spotify:track:0qgZvYWLIqDn0tXimF8gPa,0qgZvYWLIqDn0tXimF8gPa,blackbear,512,0.766,0.64,0,1,0.051,0,100.044,0.67,0.0345,-8.899,sex
1281,Say So,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,85,0.787,0.673,11,0,0.256,3.57e-06,110.962,0.786,0.158,-4.577,sex
1282,Juicy,spotify:track:4cTm3Ev9bUvy4ChJjB1nhl,4cTm3Ev9bUvy4ChJjB1nhl,Doja Cat,85,0.77,0.697,0,1,0.0817,0,170.084,0.428,0.0607,-2.644,sex
1283,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,Regard,532,0.88,0.751,7,0,0.177,6.43e-05,117.948,0.884,0.0874,-4.258,sex
1286,playboy shit (feat. lil aaron),spotify:track:3yeEIU7ExwLczEnpXPQlqG,3yeEIU7ExwLczEnpXPQlqG,blackbear,512,0.656,0.741,11,0,0.0847,0,154.933,0.882,0.18,-4.998,sex
1287,Blinding Lights,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,0,0.514,0.73,1,1,0.00146,9.54e-05,171.005,0.334,0.0598,-5.934,sex
1296,I.F.L.Y.,spotify:track:4a6q8CR2hzLk2plDkSxkfD,4a6q8CR2hzLk2plDkSxkfD,Bazzi,51,0.812,0.519,2,1,0.379,0,104.954,0.554,0.0385,-4.823,sex
1297,Why,spotify:track:7lozLnUfzcgEpMMVQI7yhA,7lozLnUfzcgEpMMVQI7yhA,Bazzi,51,0.676,0.67,8,1,0.353,0,113.01,0.54,0.0374,-6.584,sex
1298,Will He,spotify:track:7wvwXi9Z66dcH5t202vVkN,7wvwXi9Z66dcH5t202vVkN,Joji,403,0.618,0.217,10,1,0.836,0.000163,116.014,0.0872,0.0515,-15.372,sex
1299,Wish (feat. Trippie Redd),spotify:track:0HriJqzc3lu73JzL2pS1sD,0HriJqzc3lu73JzL2pS1sD,Diplo,533,0.57,0.903,9,1,0.0748,0,93.943,0.603,0.0905,-4.835,sex
1300,Broken,spotify:track:4W8sUeokQKfHt1uTXp0Jq0,4W8sUeokQKfHt1uTXp0Jq0,Lund,29,0.83,0.583,0,1,0.0563,0.0005,134.0,0.146,0.0412,-2.052,sex
1302,I Mean It (feat. Remo),spotify:track:6jmTHeoWvBaSrwWttr8Xvu,6jmTHeoWvBaSrwWttr8Xvu,G-Eazy,534,0.712,0.562,10,1,0.125,0,140.0,0.142,0.129,-6.008,sex
1304,double take,spotify:track:58wjlIN5lb50IFufJkaJNE,58wjlIN5lb50IFufJkaJNE,dhruv,535,0.662,0.435,8,1,0.831,0,109.065,0.24,0.0728,-11.173,sex
1306,Wow.,spotify:track:7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,Post Malone,484,0.829,0.539,11,0,0.136,1.78e-06,99.96,0.388,0.208,-7.359,sex
1307,Into You,spotify:track:2meEiZKWkiN28gITzFwQo5,2meEiZKWkiN28gITzFwQo5,Ariana Grande,169,0.623,0.734,9,1,0.0162,1.75e-06,107.853,0.37,0.107,-5.948,sex
1308,Moonlight,spotify:track:4TZdeM7zelZGz6JPrXSEZ1,4TZdeM7zelZGz6JPrXSEZ1,Ariana Grande,169,0.633,0.412,9,1,0.42,3.57e-06,102.215,0.214,0.0284,-7.339,sex
1309,Touch It,spotify:track:7MGRcJy1saXKiphwqJBnRb,7MGRcJy1saXKiphwqJBnRb,Ariana Grande,169,0.536,0.694,7,0,0.0303,0,100.906,0.291,0.0332,-4.369,sex
1313,Finesse,spotify:track:4VjGRnrVnqy5eN45aokIzT,4VjGRnrVnqy5eN45aokIzT,Bryson Tiller,25,0.736,0.336,1,1,0.128,0,108.695,0.534,0.161,-10.592,sex
1315,See Me Fall - Y2K Remix,spotify:track:5MLreTrtwv7fGyyAy0RyeB,5MLreTrtwv7fGyyAy0RyeB,Ro Ransom,536,0.631,0.829,0,0,0.301,0,109.987,0.133,0.0915,-5.22,sex
1316,Na Na Na Na Na (Caught Slippin),spotify:track:4xziwMELQnVQHbb94B51xk,4xziwMELQnVQHbb94B51xk,Ramirez,537,0.83,0.91,9,1,0.0455,0.000367,94.0,0.736,0.185,-4.631,sex
1317,Get Right Witcha,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,76Y0gxtTxN0FyDCYh5qYQj,Migos,538,0.95,0.743,10,0,0.0646,1.19e-05,136.98,0.62,0.238,-5.861,sex
1318,Looking at Me,spotify:track:59tskctgqUmjCWAwhzYAFm,59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,539,0.681,0.798,2,1,0.00398,5.11e-06,105.99,0.516,0.0375,-4.367,sex
1319,Mind Games,spotify:track:21a1k8q3DJtsF8GorRfcL8,21a1k8q3DJtsF8GorRfcL8,Sickick,540,0.69,0.453,9,1,0.461,0.069,84.992,0.348,0.0439,-9.312,sex
1320,Remember Me,spotify:track:630Ug0XtmhhFvAKo0PNuEI,630Ug0XtmhhFvAKo0PNuEI,UMI,541,0.84,0.344,5,0,0.456,3.36e-05,111.994,0.526,0.0374,-8.613,sex
1321,moonlight,spotify:track:4d83gRvk3DHU5cWBbyOlSk,4d83gRvk3DHU5cWBbyOlSk,dhruv,535,0.736,0.5,11,0,0.639,0.00131,92.031,0.565,0.171,-11.229,sex
1322,Changes,spotify:track:6YKb5UMzDOtfCfbPvJZ8XT,6YKb5UMzDOtfCfbPvJZ8XT,Jeff Bernat,542,0.474,0.283,6,0,0.688,5.55e-06,80.336,0.437,0.143,-8.25,sex
1323,Call You Mine (feat. Geologic Of The Blue Scholars),spotify:track:4m5HKGwULoA0SvhaXiDMPR,4m5HKGwULoA0SvhaXiDMPR,Jeff Bernat,542,0.794,0.571,11,0,0.836,0.0174,90.033,0.632,0.0521,-6.436,sex
1324,Work Out,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,2wAJTrFhCnQyNSD3oUgTZO,J. Cole,9,0.831,0.427,2,1,0.0531,0,93.004,0.216,0.106,-6.903,sex
1325,Swerve,spotify:track:3TXYRNSjz8txG5rL5H9RWO,3TXYRNSjz8txG5rL5H9RWO,Arizona Zervas,543,0.918,0.834,0,1,0.157,1.12e-05,128.006,0.842,0.0935,-6.21,sex
1327,Want Her,spotify:track:4zrwPfq5ENLzjq41Txs2HR,4zrwPfq5ENLzjq41Txs2HR,Mustard,515,0.828,0.607,1,1,0.0769,0.000683,101.012,0.409,0.0432,-6.241,sex
1328,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),spotify:track:6zegtH6XXd2PDPLvy1Y0n2,6zegtH6XXd2PDPLvy1Y0n2,Ariana Grande,169,0.644,0.755,1,1,0.00237,7.64e-06,102.861,0.334,0.0448,-5.325,sex
1329,So High,spotify:track:2qyhy9ndo8tTGMzXeHTisR,2qyhy9ndo8tTGMzXeHTisR,Doja Cat,85,0.647,0.567,10,0,0.133,9.36e-06,131.933,0.659,0.0374,-5.777,sex
1330,In For It,spotify:track:6ydWxkzjDktHsTzvWcaZ1i,6ydWxkzjDktHsTzvWcaZ1i,Tory Lanez,33,0.383,0.531,5,0,0.0753,0.000102,105.971,0.0375,0.0741,-7.814,sex
1332,Beast (feat. Waka Flocka),spotify:track:3mMjFf10PfJyvHHTyQYYdj,3mMjFf10PfJyvHHTyQYYdj,Mia Martina,544,0.708,0.498,8,1,0.0685,0,134.951,0.255,0.0517,-6.696,sex
1333,Steps (feat. Wetyourappetite),spotify:track:32RWuw9Ie9NjfxPURIIEzK,32RWuw9Ie9NjfxPURIIEzK,Domoken,545,0.69,0.652,2,1,0.188,0.0331,177.955,0.138,0.277,-4.521,sex
1335,Talk,spotify:track:3zOgfB6xNtU0vaV38kthWk,3zOgfB6xNtU0vaV38kthWk,Salvatore Ganacci,546,0.728,0.484,5,0,0.374,0,150.029,0.692,0.146,-7.098,sex
1336,Movements,spotify:track:3gZUflBBfgS3QiTSTg0hk0,3gZUflBBfgS3QiTSTg0hk0,Pham,40,0.824,0.538,6,1,0.26,3.45e-05,110.879,0.352,0.269,-7.972,sex
1337,Asshole,spotify:track:0EKbMWOt2ZwdEcqgRpLHaC,0EKbMWOt2ZwdEcqgRpLHaC,hooligan chase,547,0.748,0.802,5,1,0.595,0.000678,159.984,0.874,0.113,-6.271,sex
1338,Chill Bill (feat. J. Davi$ & Spooks),spotify:track:5uDASfU19gDxSjW8cnCaBp,5uDASfU19gDxSjW8cnCaBp,Rob $tone,548,0.886,0.427,6,1,0.0312,0.00099,108.034,0.23,0.145,-10.028,sex
1339,NO RAINBOWS,spotify:track:4rTLfeYwhIRIAbq3l6zAwT,4rTLfeYwhIRIAbq3l6zAwT,Chase Atlantic,162,0.587,0.554,8,0,0.661,0,120.155,0.193,0.0573,-7.709,sex
1340,Sin City - Slowed,spotify:track:7wgMOXGsXLtJk3GNe2XiIJ,7wgMOXGsXLtJk3GNe2XiIJ,SlowMemer,549,0.794,0.102,0,1,0.784,0,96.801,0.194,0.297,-14.435,sex
1341,Fire and Ice,spotify:track:1Y5aubEf8eDfAt82HTsL8u,1Y5aubEf8eDfAt82HTsL8u,Zen,550,0.678,0.362,4,0,0.186,0.905,119.94,0.168,0.0472,-19.66,sex
1342,Weird New Feelings,spotify:track:7d27RK2p3z6F82szvjCgXR,7d27RK2p3z6F82szvjCgXR,Wingman,551,0.519,0.782,7,1,0.125,5.69e-06,134.272,0.736,0.134,-6.991,sex
1343,Sovereign sonata,spotify:track:4A08B8YIL2M2cyS4u54gfm,4A08B8YIL2M2cyS4u54gfm,Noxi,552,0.438,0.249,10,1,0.937,0.845,129.582,0.613,0.0326,-17.02,sex
1344,Motion,spotify:track:4f4B2gl5LSbBJPQ07X98VD,4f4B2gl5LSbBJPQ07X98VD,Chill Panda,553,0.765,0.266,5,0,0.764,0.908,85.998,0.142,0.115,-18.664,sex
1345,Sweetness,spotify:track:1n9ZbN8te4R14cmwQnvGSq,1n9ZbN8te4R14cmwQnvGSq,Trashy Panda,554,0.574,0.0943,0,1,0.902,0.921,115.979,0.415,0.0698,-18.471,sex
1346,Deep Blue,spotify:track:3Kc05I8ouItxoPFzmTwUrV,3Kc05I8ouItxoPFzmTwUrV,Zen,550,0.814,0.43,5,1,0.268,0.92,119.974,0.698,0.033,-16.492,sex
1347,Jazz Hands Extreme,spotify:track:5JkV3tKo3L0DtU88bk8aBY,5JkV3tKo3L0DtU88bk8aBY,Noxi,552,0.155,0.138,0,0,0.98,0.838,74.804,0.17,0.0366,-20.942,sex
1348,Beach Side,spotify:track:5WJ2F32yfI1xeA0xbgzK9v,5WJ2F32yfI1xeA0xbgzK9v,Serenity,555,0.274,0.244,2,0,0.93,0.907,59.276,0.13,0.0421,-14.82,sex
1349,Midnight Mountain,spotify:track:0wyyPPGanunFff6Dz3cYJ3,0wyyPPGanunFff6Dz3cYJ3,Noxi,552,0.772,0.461,5,0,0.0516,0.808,89.982,0.738,0.0654,-16.098,sex
1350,your smile,spotify:track:7BiXuhTLBkoNqo9VrOEiYs,7BiXuhTLBkoNqo9VrOEiYs,Chilly,556,0.743,0.0125,0,1,0.323,0.74,69.925,0.28,0.0848,-26.642,sex
1351,Like Water,spotify:track:1FsmJexOFxkztSz9WXUsJw,1FsmJexOFxkztSz9WXUsJw,Serenity,555,0.185,0.206,10,1,0.112,0.917,85.562,0.122,0.037,-15.531,sex
1352,Orchestra of Blue,spotify:track:7cjBJtRwI60uCYxVqp1Mxt,7cjBJtRwI60uCYxVqp1Mxt,Noxi,552,0.477,0.148,10,1,0.979,0.86,120.131,0.39,0.033,-17.233,sex
1353,Coming Home to Your Dog,spotify:track:2hixNzAy9RbK52n6Y71SZe,2hixNzAy9RbK52n6Y71SZe,Cozy Home,557,0.708,0.0891,7,1,0.836,0.648,160.068,0.438,0.0798,-25.605,sex
1354,One More,spotify:track:5YgaT3w9e9rp30vE6kblXn,5YgaT3w9e9rp30vE6kblXn,Chill Panda,553,0.683,0.27,8,1,0.305,0.88,147.968,0.195,0.0435,-14.977,sex
1355,Temple Walk,spotify:track:4YxzPj1LrFDNE0m9dwCW2v,4YxzPj1LrFDNE0m9dwCW2v,Trashy Panda,554,0.801,0.277,0,1,0.927,0.867,110.0,0.689,0.0715,-15.075,sex
1356,Water,spotify:track:6ydGnm9IpcMFUwqChDGGwg,6ydGnm9IpcMFUwqChDGGwg,Zen,550,0.707,0.473,6,1,0.0822,0.949,119.982,0.577,0.0271,-15.146,sex
1357,Orchestra Orlude,spotify:track:5IbmUA7X8DVinN08yehma3,5IbmUA7X8DVinN08yehma3,Cozy Home,557,0.451,0.252,10,1,0.939,0.805,129.626,0.613,0.0318,-16.99,sex
1358,Handmade Grenade,spotify:track:0sQjrzR10ZUdS9JqFkeJ78,0sQjrzR10ZUdS9JqFkeJ78,J0ppe,558,0.325,0.607,0,1,0.0771,0.738,180.025,0.33,0.035,-15.572,sex
1359,reality hurts,spotify:track:68NCxU8SIfziGv7rH3YPaW,68NCxU8SIfziGv7rH3YPaW,Chilly,556,0.899,0.321,7,1,0.0274,0.949,81.973,0.801,0.0902,-10.556,sex
1360,Cool For The Dream,spotify:track:2OCxAzecetuFcdSY3OJ0vN,2OCxAzecetuFcdSY3OJ0vN,J0ppe,558,0.492,0.614,8,1,0.321,0.973,120.01,0.679,0.0376,-17.424,sex
1361,feelin this way,spotify:track:54mqE9EWDLk9oVSVEdUnMu,54mqE9EWDLk9oVSVEdUnMu,Chilly,556,0.668,0.621,0,1,0.00688,0.646,74.006,0.473,0.0655,-12.944,sex
1362,Destiny,spotify:track:6d8kO4zMjdkSZMSw6KTBaN,6d8kO4zMjdkSZMSw6KTBaN,Chill Panda,553,0.764,0.262,6,0,0.0532,0.0432,74.987,0.0713,0.0621,-14.453,sex
1363,Calmness,spotify:track:2ehYpe8Hq1BeS9KsTXr0bR,2ehYpe8Hq1BeS9KsTXr0bR,Zen,550,0.6,0.0196,10,1,0.965,0.897,99.914,0.364,0.046,-20.385,sex
1364,Monster Things,spotify:track:1zd6kalxGCkaJOVf3ZZ8K0,1zd6kalxGCkaJOVf3ZZ8K0,J0ppe,558,0.55,0.649,5,1,0.0607,0.928,109.999,0.502,0.0354,-15.383,sex
1365,We Are Lost,spotify:track:0KWZV6y0e2osCZfFI19mhT,0KWZV6y0e2osCZfFI19mhT,Noxi,552,0.533,0.112,10,1,0.989,0.972,120.04,0.178,0.0358,-16.906,sex
1366,Abysmal Room,spotify:track:7A8oJf977r07iGqfK9shzg,7A8oJf977r07iGqfK9shzg,Cozy Home,557,0.473,0.139,10,1,0.978,0.89,120.153,0.376,0.0328,-17.209,sex
1367,one of these days i'll confess,spotify:track:3tCXimnBBu8TvkWP9mLAwa,3tCXimnBBu8TvkWP9mLAwa,Chilly,556,0.366,0.387,0,1,0.275,0.536,85.172,0.0687,0.0749,-15.826,sex
1368,Open Air on the Piano,spotify:track:1v0lgyhVGviix77z2dCvBV,1v0lgyhVGviix77z2dCvBV,Trashy Panda,554,0.672,0.133,9,0,0.971,0.939,64.011,0.903,0.123,-16.396,sex
1369,Pine Trees,spotify:track:7yikdIUE70LJ3j7BshjAeE,7yikdIUE70LJ3j7BshjAeE,Jenna Fey,559,0.614,0.564,5,1,0.2,0.785,151.006,0.253,0.0484,-13.811,sex
1370,The Opera,spotify:track:3Wc2PxXjknd5gYbKBGnmJS,3Wc2PxXjknd5gYbKBGnmJS,Cozy Home,557,0.514,0.115,10,1,0.989,0.961,119.863,0.165,0.0357,-16.9,sex
1371,Sun Gliss,spotify:track:46xmpKZHd7YQYEMvBRbr2q,46xmpKZHd7YQYEMvBRbr2q,Chill Panda,553,0.65,0.245,8,1,0.633,0.874,91.985,0.1,0.0456,-19.064,sex
1372,Opera Phantos,spotify:track:6yX3FGHuChNQFk5zr0wCXs,6yX3FGHuChNQFk5zr0wCXs,Konnma,560,0.247,0.418,9,1,0.848,0.861,89.851,0.409,0.0387,-18.816,sex
1373,new dawn,spotify:track:7jAPd9jRYizSZ6qMZHpNUO,7jAPd9jRYizSZ6qMZHpNUO,Chilly,556,0.811,0.214,9,1,0.877,0.756,89.134,0.411,0.0518,-16.215,sex
1374,Bell Sonata,spotify:track:1Fy5ezEoh3uBMAafm86oSe,1Fy5ezEoh3uBMAafm86oSe,Trashy Panda,554,0.754,0.125,0,1,0.925,0.825,118.009,0.59,0.0855,-20.333,sex
1375,Afraid Of Heaven,spotify:track:184n9KEeNCNzOv1NIWb3AB,184n9KEeNCNzOv1NIWb3AB,J0ppe,558,0.626,0.315,2,0,0.0703,0.859,159.972,0.345,0.0547,-17.759,sex
