,acousticness,artist,class,danceability,energy,instrumentalness,key,loudness,mode,playlist_id,speechiness,tempo,title,valence,category,tf_idf_wonder,tf_idf_transcendence,tf_idf_nostalgia,tf_idf_tenderness,tf_idf_peacefullness,tf_idf_power,tf_idf_joyful,tf_idf_tension,tf_idf_sadness
5022,0.946,Songs On The Moon,calm,0.292,0.061,0.892,2,-17.916,0,37i9dQZF1DX5Ufz5ldo0J4,0.0354,67.17,Ripples In Time,0.0386,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5023,0.993,Phillipp Vogler,calm,0.14300000000000002,0.006790000000000001,0.925,10,-30.543000000000003,0,37i9dQZF1DX5Ufz5ldo0J4,0.039,62.001000000000005,Schwebend,0.0624,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5024,0.986,Laponia,calm,0.27,0.0181,0.9390000000000001,10,-28.839000000000002,1,37i9dQZF1DX5Ufz5ldo0J4,0.0372,61.538999999999994,Sarek,0.102,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5025,0.977,Vilhelm Brandt,calm,0.188,0.0521,0.813,10,-25.764,1,37i9dQZF1DX5Ufz5ldo0J4,0.0385,125.40100000000001,Further Into Something,0.0686,peacefullness,0.0,0.0,6.012899827828047,0.0,12.045280329152863,0.0,0.0,0.0,0.0
5026,0.981,Antonella Schiavone,calm,0.319,0.109,0.8859999999999999,9,-26.256,0,37i9dQZF1DX5Ufz5ldo0J4,0.0325,118.676,Scarlet,0.175,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5027,0.995,Nadine Gaertner,calm,0.36200000000000004,0.0795,0.909,9,-28.018,1,37i9dQZF1DX5Ufz5ldo0J4,0.0372,77.027,A new day,0.135,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5028,0.99,Zoé de Vera,calm,0.637,0.0812,0.9079999999999999,9,-23.06,0,37i9dQZF1DX5Ufz5ldo0J4,0.0374,109.965,In Bloom,0.213,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5029,0.973,Alina Linnéa,calm,0.342,0.02,0.9390000000000001,9,-27.622,0,37i9dQZF1DX5Ufz5ldo0J4,0.038,108.071,Together,0.161,peacefullness,0.0,0.0,0.0,0.0,18.067920493729297,0.0,0.0,0.0,0.0
5030,0.985,Alma Grøtte,calm,0.14300000000000002,0.0214,0.888,4,-33.617,1,37i9dQZF1DX5Ufz5ldo0J4,0.0385,74.398,Nosce Te Ipsum,0.0948,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5031,0.985,Sonic Slivers,calm,0.18899999999999997,0.188,0.963,6,-20.364,1,37i9dQZF1DX5Ufz5ldo0J4,0.0473,76.887,Haumea,0.132,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5032,0.915,Oscar Sol,calm,0.20199999999999999,0.153,0.925,9,-23.773000000000003,0,37i9dQZF1DX5Ufz5ldo0J4,0.0593,63.085,Guide,0.28,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5033,0.9420000000000001,Yonatan Awate,calm,0.133,0.0192,0.779,8,-32.007,1,37i9dQZF1DX5Ufz5ldo0J4,0.0481,68.208,Purpose,0.0388,peacefullness,0.0,0.0,0.0,0.0,12.856210545369192,0.0,0.0,0.0,0.0
5034,0.9940000000000001,Adelisé,calm,0.379,0.10099999999999999,0.945,9,-23.3,0,37i9dQZF1DX5Ufz5ldo0J4,0.0647,74.304,Unmasked,0.18600000000000003,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5035,0.9740000000000001,Gavin Luke,calm,0.26899999999999996,0.0155,0.925,8,-26.36,1,37i9dQZF1DX5Ufz5ldo0J4,0.032,65.363,Summer Memories,0.24,peacefullness,0.0,0.0,0.0,0.0,12.856210545369192,0.0,0.0,0.0,0.0
5036,0.9,Milo Graves,calm,0.183,0.0225,0.9390000000000001,8,-27.648000000000003,1,37i9dQZF1DX5Ufz5ldo0J4,0.0387,70.547,Letting Go,0.0302,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5037,0.991,Vilhelm Brandt,calm,0.672,0.0356,0.945,8,-24.636,1,37i9dQZF1DX5Ufz5ldo0J4,0.0722,61.961999999999996,Endless Dreams,0.40700000000000003,peacefullness,0.0,0.0,6.012899827828047,0.0,12.045280329152863,0.0,0.0,0.0,0.0
5038,0.995,Herbert Campas,calm,0.469,0.035,0.963,8,-24.288,1,37i9dQZF1DX5Ufz5ldo0J4,0.0625,97.32,Willow,0.303,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5039,0.988,Nathanael Ekström,calm,0.41,0.0292,0.9159999999999999,8,-28.891,0,37i9dQZF1DX5Ufz5ldo0J4,0.0521,56.193999999999996,Vaggvisa,0.131,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5040,0.9440000000000001,Vas Bela,calm,0.163,0.0959,0.841,8,-26.962,1,37i9dQZF1DX5Ufz5ldo0J4,0.0414,68.99,Nyugalom,0.305,peacefullness,0.0,0.0,0.0,0.0,12.856210545369192,0.0,0.0,0.0,0.0
5041,0.976,Alan Ellis,calm,0.215,0.0441,0.9009999999999999,8,-24.86,1,37i9dQZF1DX5Ufz5ldo0J4,0.0362,94.12299999999999,Circadian,0.0378,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5042,0.937,Harlan Silverman,calm,0.345,0.0999,0.95,8,-27.221999999999998,1,37i9dQZF1DX5Ufz5ldo0J4,0.0292,73.782,Pacific Bliss,0.254,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5043,0.993,Koby Laver,calm,0.265,0.0147,0.9490000000000001,8,-31.932,0,37i9dQZF1DX5Ufz5ldo0J4,0.035,67.676,Close your eyes,0.0745,peacefullness,0.0,0.0,0.0,0.0,12.856210545369192,0.0,0.0,0.0,0.0
5044,0.996,Aleksy Wysocki,calm,0.0,0.0421,0.9670000000000001,8,-26.134,1,37i9dQZF1DX5Ufz5ldo0J4,0.0,0.0,Lato,0.0,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5045,0.995,Yue Yan Jen,calm,0.18100000000000002,0.0287,0.935,8,-33.787,0,37i9dQZF1DX5Ufz5ldo0J4,0.0378,107.22200000000001,梦蝶 - Dream to be a butterfly,0.111,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5046,0.976,Gemine,calm,0.581,0.184,0.888,8,-21.923000000000002,0,37i9dQZF1DX5Ufz5ldo0J4,0.04,112.65899999999999,Blessing in the Skies,0.163,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5047,0.9359999999999999,Lundegard,calm,0.449,0.0768,0.9359999999999999,8,-21.836,0,37i9dQZF1DX5Ufz5ldo0J4,0.0377,71.32,Maroon Lake,0.0376,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5048,0.973,Delta Shores,calm,0.132,0.00869,0.9570000000000001,0,-30.781999999999996,1,37i9dQZF1DX5Ufz5ldo0J4,0.0382,77.542,Somnolence,0.0392,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5049,0.993,Alina Linnéa,calm,0.389,0.0128,0.9329999999999999,2,-28.368000000000002,1,37i9dQZF1DX5Ufz5ldo0J4,0.0353,70.828,The Seeds I’ve Sown,0.07400000000000001,peacefullness,0.0,0.0,0.0,0.0,18.067920493729297,0.0,0.0,0.0,0.0
5050,0.971,Johann Eder,calm,0.17800000000000002,0.0791,0.9179999999999999,3,-27.489,1,37i9dQZF1DX5Ufz5ldo0J4,0.0409,71.97399999999999,Peaceful Instant,0.0814,peacefullness,0.0,0.0,6.418364935936212,0.0,6.428105272684596,0.0,0.0,0.0,0.0
5051,0.99,Astron,calm,0.16699999999999998,0.133,0.835,0,-20.728,1,37i9dQZF1DX5Ufz5ldo0J4,0.0359,69.194,Peaceful Night,0.0956,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5052,0.99,Soliviant,calm,0.26899999999999996,0.0347,0.889,0,-21.254,1,37i9dQZF1DX5Ufz5ldo0J4,0.0376,68.625,New Star,0.0395,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5053,0.956,Niccolò Pagliani,calm,0.154,0.0691,0.8740000000000001,5,-22.375999999999998,1,37i9dQZF1DX5Ufz5ldo0J4,0.0416,78.369,Dolce,0.0626,peacefullness,0.0,0.0,0.0,0.0,7.121252453244542,0.0,0.0,0.0,0.0
5054,0.9470000000000001,Official Pet Care Collection,calm,0.114,0.305,0.9670000000000001,2,-19.213,1,5oD4SSNruqDAaIL6f12EsS,0.0429,88.868,Petting Puppy Time: Winding Down With Ultra Relaxing Flute Music,0.0645,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5055,0.97,Official Pet Care Collection,calm,0.65,0.23399999999999999,0.9059999999999999,11,-17.885,0,5oD4SSNruqDAaIL6f12EsS,0.0393,115.995,"Bluebonnet Sonata: Beautiful, Soothing Song for Puppies and Kitties",0.136,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5056,0.982,Official Pet Care Collection,calm,0.248,0.0551,0.919,0,-22.955,1,5oD4SSNruqDAaIL6f12EsS,0.0385,127.669,"Companionship: Calming Music to Help Relieve Separation Anxiety, Stress",0.0399,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5057,0.924,Official Pet Care Collection,calm,0.39799999999999996,0.191,0.932,2,-18.982,1,5oD4SSNruqDAaIL6f12EsS,0.0311,106.37100000000001,Canon in D: Symphonic Music With Riverside Soundscapes for Adult Dogs,0.126,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5058,0.922,Official Pet Care Collection,calm,0.507,0.255,0.904,2,-19.782,1,5oD4SSNruqDAaIL6f12EsS,0.0326,165.99099999999999,"Cadent Waterfalls: Naturally Calm Down and Comfort Lap Dogs, Kittens",0.376,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5059,0.9690000000000001,Official Pet Care Collection,calm,0.348,0.11199999999999999,0.956,7,-19.223,1,5oD4SSNruqDAaIL6f12EsS,0.0329,135.389,Gymnopedie With Nature Sounds: Soft Music for Grooming Household Pets,0.18899999999999997,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5060,0.96,Official Pet Care Collection,calm,0.141,0.218,0.8809999999999999,5,-17.879,1,5oD4SSNruqDAaIL6f12EsS,0.0428,75.047,Canine Relaxation: Top Music for Your Precious Pooch (Doggy Pet Care),0.0325,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5061,0.855,Official Pet Care Collection,calm,0.162,0.0667,0.919,7,-19.643,1,5oD4SSNruqDAaIL6f12EsS,0.0415,81.514,Compassion: Delicate Music for Pet Runaways and Rescue Animals,0.0386,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5062,0.816,Official Pet Care Collection,calm,0.13,0.0894,0.845,9,-20.921999999999997,1,5oD4SSNruqDAaIL6f12EsS,0.0394,146.254,Love and Trust Animal Care: Gentle Song for Pet and Owner Bonding,0.0529,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5063,0.987,Official Pet Care Collection,calm,0.40399999999999997,0.0816,0.94,10,-18.62,0,5oD4SSNruqDAaIL6f12EsS,0.0369,121.34700000000001,"This Heart Endures: Music to Help Deal With Grief from Loss of Pet, Old Dog",0.038,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5064,0.996,Official Pet Care Collection,calm,0.522,0.0217,0.943,9,-25.648000000000003,0,5oD4SSNruqDAaIL6f12EsS,0.128,81.247,"Gymnopedie 3: Music for Dogs Dealing With Fear of Fireworks, Thunderstorms",0.201,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5065,0.995,Official Pet Care Collection,calm,0.5589999999999999,0.00783,0.9470000000000001,0,-23.979,1,5oD4SSNruqDAaIL6f12EsS,0.0631,73.485,Nocturne Op. 9: Solo Piano for Doggy Day Care and Animal Wellness,0.237,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5066,0.991,Official Pet Care Collection,calm,0.593,0.0484,0.8059999999999999,1,-25.765,0,5oD4SSNruqDAaIL6f12EsS,0.0425,128.94,"Moonlight Sonata: Classical Song for Nervous, Skittish, Shaky Dog Behavior",0.21,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5067,0.995,Official Pet Care Collection,calm,0.40399999999999997,0.0158,0.9209999999999999,7,-26.345,1,5oD4SSNruqDAaIL6f12EsS,0.0468,72.458,"Air On the String: Classic for Family Relaxation Time, Taking Dog for a Walk",0.341,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5068,0.981,Official Pet Care Collection,calm,0.578,0.281,0.8959999999999999,4,-17.211,1,5oD4SSNruqDAaIL6f12EsS,0.0472,121.896,A Man's Best Friend: Piano Track for Happy and Relaxed Adult Dogs,0.244,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5069,0.992,Official Pet Care Collection,calm,0.252,0.0179,0.9059999999999999,7,-24.195,1,5oD4SSNruqDAaIL6f12EsS,0.0496,75.944,"Greensleeves: Ideal Music for Training Jittery, Restless Pets After Play Time",0.0679,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5070,0.996,Official Pet Care Collection,calm,0.27899999999999997,0.0131,0.856,9,-31.86,0,5oD4SSNruqDAaIL6f12EsS,0.0488,81.593,"Prelude Opus 28 By Chopin: For a Young Pup Howling, Behaving Badly",0.0377,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5071,0.996,Official Pet Care Collection,calm,0.541,0.0378,0.9570000000000001,5,-26.183000000000003,1,5oD4SSNruqDAaIL6f12EsS,0.0741,64.155,"Air By Handel: Music Shown to Reduce Growling, Aggressive Dog Behavior",0.586,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5072,0.992,Official Pet Care Collection,calm,0.503,0.0037700000000000003,0.9540000000000001,9,-24.12,0,5oD4SSNruqDAaIL6f12EsS,0.111,135.808,Beloved Companion: Gentle Song for Helping Your Dog Fall Asleep Naturally,0.632,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5073,0.978,Official Pet Care Collection,calm,0.8079999999999999,0.302,0.862,7,-18.173,1,5oD4SSNruqDAaIL6f12EsS,0.0443,107.40100000000001,"Jesu Joy: Gorgeous Song for Excited Puppies Before Naps, Going to Sleep",0.758,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5074,0.981,Official Pet Care Collection,calm,0.267,0.0341,0.9359999999999999,6,-23.918000000000003,1,5oD4SSNruqDAaIL6f12EsS,0.0409,118.366,"Piano Tranquility: Soft Music for a Vet Animal Hospital, Or Veterinarian",0.109,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5075,0.632,Official Pet Care Collection,calm,0.132,0.281,0.8140000000000001,7,-27.508000000000003,1,5oD4SSNruqDAaIL6f12EsS,0.16899999999999998,169.585,"Rainforest Stream Flute Meditation: Great Track for Restless, Anxious Doggies, Toy Breed Pups",0.0392,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5076,0.539,Official Pet Care Collection,calm,0.18,0.995,0.769,9,-23.682,0,5oD4SSNruqDAaIL6f12EsS,0.0771,60.792,"Canine Relaxation: Calm Sounds for Beagles, Boxers, Poodles, Pugs, Labrador Retrievers, Dachsunds, Yorkshire Terrier Breeds",0.00225,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5077,0.0499,Official Pet Care Collection,calm,0.0738,0.586,0.991,0,-23.156999999999996,0,5oD4SSNruqDAaIL6f12EsS,0.10300000000000001,60.46,"Good Night Sweet Little One: Gentle Ocean Waves for Rejuvenating Bedtime Rest, Dreaming",0.0233,peacefullness,0.0,0.0,0.0,0.0,94.6367669495183,0.0,0.0,0.0,0.0
5078,0.512,Pet Care Music Therapy,calm,0.32299999999999995,0.149,0.6859999999999999,3,-21.693,1,5oD4SSNruqDAaIL6f12EsS,0.0509,140.314,Dog Spa Music (Dog Salon - Bird Sounds),0.0471,peacefullness,0.0,0.0,0.0,0.0,18.067920493729297,0.0,0.0,0.0,0.0
5079,0.948,Pet Care Music Therapy,calm,0.447,0.0188,0.902,1,-19.047,1,5oD4SSNruqDAaIL6f12EsS,0.0392,66.218,The Foggy Dew (Sea Waves),0.159,peacefullness,0.0,0.0,0.0,0.0,18.067920493729297,0.0,0.0,0.0,0.0
5080,0.537,Pet Care Music Therapy,calm,0.204,0.19399999999999998,0.000436,3,-21.311,1,5oD4SSNruqDAaIL6f12EsS,0.0447,114.29,Dog Grooming (Garden Sounds),0.13,peacefullness,0.0,0.0,0.0,0.0,18.067920493729297,0.0,0.0,0.0,0.0
5081,0.965,Pet Care Club,calm,0.146,0.21899999999999997,0.95,1,-19.292,0,5oD4SSNruqDAaIL6f12EsS,0.0394,92.36,Moments of Stillness,0.0385,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5082,0.966,Pet Care Club,calm,0.231,0.145,0.937,3,-20.739,0,5oD4SSNruqDAaIL6f12EsS,0.0419,130.749,Walkin' with My Dog,0.0598,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5083,0.951,Pet Care Club,calm,0.0706,0.201,0.976,10,-20.878,1,5oD4SSNruqDAaIL6f12EsS,0.0408,66.203,Relaxation Exercises,0.0396,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5084,0.955,Pet Care Club,calm,0.129,0.0939,0.9740000000000001,2,-28.392,0,5oD4SSNruqDAaIL6f12EsS,0.0381,83.984,Pet Therpay,0.115,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5085,0.96,Pet Care Club,calm,0.20600000000000002,0.2,0.807,5,-15.799000000000001,1,5oD4SSNruqDAaIL6f12EsS,0.0362,96.28399999999999,My Furry Friend,0.0353,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5086,0.927,Pet Care Club,calm,0.11,0.19699999999999998,0.9309999999999999,1,-22.87,0,5oD4SSNruqDAaIL6f12EsS,0.0416,87.764,Treats & Toys,0.0867,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5087,0.9420000000000001,Pet Care Club,calm,0.102,0.161,0.9670000000000001,5,-23.569000000000003,1,5oD4SSNruqDAaIL6f12EsS,0.0421,79.82600000000001,Companionship,0.0961,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5088,0.9209999999999999,Pet Care Club,calm,0.139,0.0887,0.915,5,-22.38,0,5oD4SSNruqDAaIL6f12EsS,0.047,89.522,Dog Zone,0.0346,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5089,0.963,Pet Care Club,calm,0.126,0.19899999999999998,0.9620000000000001,7,-18.77,0,5oD4SSNruqDAaIL6f12EsS,0.0447,71.78,Beloved Companion,0.0512,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5090,0.924,Pet Care Club,calm,0.12300000000000001,0.249,0.992,0,-19.157,1,5oD4SSNruqDAaIL6f12EsS,0.0402,70.98100000000001,Friends Forever,0.0439,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5091,0.905,Pet Care Club,calm,0.18899999999999997,0.109,0.912,0,-21.919,0,5oD4SSNruqDAaIL6f12EsS,0.0444,132.44899999999998,Comfort Lap Dog,0.0357,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5092,0.895,Pet Care Club,calm,0.24,0.337,0.9309999999999999,5,-14.515,1,5oD4SSNruqDAaIL6f12EsS,0.0418,109.81200000000001,Deep Rest,0.142,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5093,0.915,Pet Care Club,calm,0.20600000000000002,0.35600000000000004,0.7909999999999999,4,-10.447000000000001,0,5oD4SSNruqDAaIL6f12EsS,0.0347,125.55,Time to Sleep,0.0306,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5094,0.9059999999999999,Pet Care Club,calm,0.15,0.0541,0.937,10,-22.371,1,5oD4SSNruqDAaIL6f12EsS,0.0426,105.145,Sleeping & Dreaming,0.0395,peacefullness,0.0,0.0,0.0,0.0,62.75073173080996,0.0,0.0,0.0,0.0
5095,0.955,Pet Music Academy,calm,0.172,0.0991,0.961,1,-30.090999999999998,1,5oD4SSNruqDAaIL6f12EsS,0.0401,70.26899999999999,Calm Dog,0.0952,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5096,0.9590000000000001,Pet Music Academy,calm,0.218,0.214,0.955,9,-20.513,1,5oD4SSNruqDAaIL6f12EsS,0.0454,142.02100000000002,Relaxing Sounds,0.0638,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5097,0.945,Pet Music Academy,calm,0.11599999999999999,0.133,0.973,7,-20.771,0,5oD4SSNruqDAaIL6f12EsS,0.0438,175.793,Best Companion,0.0826,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5098,0.9590000000000001,Pet Music Academy,calm,0.111,0.182,0.976,10,-22.763,1,5oD4SSNruqDAaIL6f12EsS,0.0408,167.54,Take Care,0.075,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5099,0.981,Pet Music Academy,calm,0.0685,0.0137,0.9009999999999999,10,-33.352,0,5oD4SSNruqDAaIL6f12EsS,0.0413,73.613,Positive Energy,0.146,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5100,0.9520000000000001,Pet Music Academy,calm,0.18100000000000002,0.107,0.922,2,-23.476999999999997,0,5oD4SSNruqDAaIL6f12EsS,0.0443,145.93200000000002,Calming Ocean Sound,0.0876,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5101,0.97,Pet Music Academy,calm,0.16699999999999998,0.0443,0.982,7,-33.383,0,5oD4SSNruqDAaIL6f12EsS,0.0426,128.80700000000002,Time to Sleep,0.0764,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5102,0.995,Pet Music Academy,calm,0.135,0.0183,0.9,2,-29.814,1,5oD4SSNruqDAaIL6f12EsS,0.0353,80.10600000000001,Reduce Stress,0.128,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5103,0.9540000000000001,Pet Music Academy,calm,0.225,0.126,0.9520000000000001,1,-27.914,1,5oD4SSNruqDAaIL6f12EsS,0.0395,63.961999999999996,Behave Good,0.0688,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5104,0.912,Pet Music Academy,calm,0.138,0.0156,0.975,5,-31.193,1,5oD4SSNruqDAaIL6f12EsS,0.0409,76.768,Afternoon in the Park,0.0664,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5105,0.948,Pet Music Academy,calm,0.114,0.14400000000000002,0.953,3,-20.235,1,5oD4SSNruqDAaIL6f12EsS,0.0435,62.70399999999999,Don't Be Scared,0.0667,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5106,0.995,Pet Music Academy,calm,0.138,0.0204,0.94,11,-29.77,0,5oD4SSNruqDAaIL6f12EsS,0.035,65.722,Lie Down & Relax,0.0822,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5107,0.9179999999999999,Pet Music Academy,calm,0.17600000000000002,0.179,0.9690000000000001,2,-21.793000000000003,0,5oD4SSNruqDAaIL6f12EsS,0.0367,86.774,Time for Play,0.059000000000000004,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5108,0.93,Pet Music Academy,calm,0.19899999999999998,0.171,0.887,7,-19.602999999999998,0,5oD4SSNruqDAaIL6f12EsS,0.0386,147.525,Comforting Sounds,0.111,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5109,0.95,Pet Music Academy,calm,0.18100000000000002,0.14800000000000002,0.958,3,-23.554000000000002,1,5oD4SSNruqDAaIL6f12EsS,0.0395,134.986,Calm Puppy,0.0709,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5110,0.894,Pet Music Academy,calm,0.13699999999999998,0.0145,0.96,5,-30.579,1,5oD4SSNruqDAaIL6f12EsS,0.0404,77.64,Tranquil Music,0.0375,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5111,0.982,Pet Music Academy,calm,0.162,0.0125,0.914,3,-33.004,0,5oD4SSNruqDAaIL6f12EsS,0.0413,75.733,A Warm Spot,0.171,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5112,0.934,Pet Music Academy,calm,0.168,0.22699999999999998,0.991,0,-18.913,1,5oD4SSNruqDAaIL6f12EsS,0.0385,74.304,Take a Walk,0.0376,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5113,0.9470000000000001,Pet Music Academy,calm,0.19,0.162,0.754,3,-19.746,1,5oD4SSNruqDAaIL6f12EsS,0.0392,145.012,Dogs Life,0.09699999999999999,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5114,0.991,Pet Music Academy,calm,0.131,0.0346,0.9329999999999999,11,-31.436,0,5oD4SSNruqDAaIL6f12EsS,0.0405,88.596,Small Puppies,0.0831,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5115,0.9620000000000001,Pet Music Academy,calm,0.146,0.16399999999999998,0.9620000000000001,3,-22.114,1,5oD4SSNruqDAaIL6f12EsS,0.0363,62.453,Feel Safe,0.105,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
5116,0.9790000000000001,Pet Music Academy,calm,0.214,0.0744,0.9840000000000001,0,-31.572,0,5oD4SSNruqDAaIL6f12EsS,0.0439,122.551,My Home,0.129,peacefullness,0.0,0.0,0.0,0.0,111.60165214747158,0.0,0.0,0.0,0.0
