,Unnamed: 0,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
650,650,Aqui Llego Tu Tiburon,spotify:track:3uPkjCKgLF23DnzFlgvLln,3uPkjCKgLF23DnzFlgvLln,Tomy DJ,347,0.589,0.723,2,1,0.0169,0,96.371,0.569,0.215,-6.102,party
3142,3842,Les marionnettes,spotify:track:2fZPJHGEBOT69cN0xungBj,2fZPJHGEBOT69cN0xungBj,Christophe,1583,0.502,0.888,11,0,0.222,0.000107,141.934,0.746,0.0704,-3.174,sex
182,182,GDFR (feat. Sage the Gemini & Lookas),spotify:track:26rdOwwjC2UnweK3xeS58u,26rdOwwjC2UnweK3xeS58u,Flo Rida,93,0.657,0.827,5,1,0.000704,0.00534,145.889,0.69,0.0734,-4.036,party
1377,1712,Ohio,spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,0ToHhkK4qtwEyKOxhQpMbJ,"Crosby, Stills, Nash & Young",696,0.445,0.529,0,1,0.261,0.0162,79.296,0.7490000000000001,0.026000000000000002,-10.94,sad
1976,2588,Wild Child,spotify:track:7MVuuF7Jvof8rYYZ2qxDO1,7MVuuF7Jvof8rYYZ2qxDO1,Enya,654,0.6,0.37200000000000005,0,1,0.726,0.59,79.705,0.5529999999999999,0.0256,-10.477,sad
491,537,Tonight,spotify:track:1qC6px1TOZgQFoTSOFUaBr,1qC6px1TOZgQFoTSOFUaBr,Summer Walker,11,0.715,0.534,1,1,0.169,6.18e-06,105.97,0.215,0.0428,-6.536,sex
2490,2490,Tan Natural,spotify:track:4PqZ9MnuVIkICrIu4yQ6yf,4PqZ9MnuVIkICrIu4yQ6yf,Chipote,1098,0.658,0.857,3,1,0.16,0,139.937,0.725,0.0362,-5.438,party
2031,2031,Ride Wit Me,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,3Gf5nttwcX9aaSQXRWidEZ,Nelly,429,0.85,0.7,7,1,0.0616,1.8e-06,101.875,0.722,0.0478,-6.49,party
52,52,Was du Liebe nennst,spotify:track:4hKWUzhQWsOkgT6LnDEASe,4hKWUzhQWsOkgT6LnDEASe,Bausa,46,0.874,0.487,2,1,0.393,2.96e-05,144.956,0.746,0.0641,-8.154,party
760,760,Tokyo,spotify:track:4Wg2L9l0mgeFo8F2trPYhq,4Wg2L9l0mgeFo8F2trPYhq,TOSCA,405,0.858,0.978,5,1,0.00268,0.539,132.022,0.586,0.0855,-5.926,party
305,305,In The Night,spotify:track:7fPHfBCyKE3aVCBjE4DAvl,7fPHfBCyKE3aVCBjE4DAvl,The Weeknd,193,0.48,0.682,7,1,0.0696,0,167.939,0.506,0.13,-4.94,party
2972,3579,The Passenger,spotify:track:3yP0cohcr97BUNJcgvmSVg,3yP0cohcr97BUNJcgvmSVg,Iggy Pop,1537,0.5,0.846,0,1,0.0797,0,134.937,0.738,0.0457,-8.098,sex
1956,2563,Memories,spotify:track:7ekZl2me2Fjn6ywN16cvFK,7ekZl2me2Fjn6ywN16cvFK,Shawn Mendes,129,0.496,0.158,4,1,0.8009999999999999,0.0,107.932,0.305,0.0289,-8.981,sad
846,1071,I Can't Sleep,spotify:track:25yup6WYnPoITrfzhkBLmt,25yup6WYnPoITrfzhkBLmt,Powfu,429,0.805,0.479,6,0,0.182,3.41e-06,80.454,0.363,0.363,-9.238,sad
2267,2909,Drunk Me - Acoustic,spotify:track:6y1z6w2ar92qmmpPhigf9g,6y1z6w2ar92qmmpPhigf9g,Mitchell Tenpenny,1151,0.5529999999999999,0.508,0,1,0.493,0.0,85.70700000000001,0.524,0.069,-5.904,sad
131,131,Get Low,spotify:track:0r2Bul2NuCViraT2zX1l5j,0r2Bul2NuCViraT2zX1l5j,Ying Yang Twins,102,0.521,0.625,1,1,0.0301,0,101.019,0.136,0.067,-7.47,party
17,17,Rack City,spotify:track:21nFIDqoD1L7ELsprVSzOR,21nFIDqoD1L7ELsprVSzOR,Tyga,16,0.929,0.339,1,1,0.0373,1.96e-05,98.986,0.273,0.371,-10.881,party
2169,2169,Midnight Sky,spotify:track:27ycaQnQAxaPiyeg3nr2aB,27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,107,0.705,0.814,4,0,0.00115,0.00312,110.0,0.259,0.0346,-5.466,party
663,663,Prrum (Dale Suave),spotify:track:11vvmR5PpAYqTTHr2D3eFz,11vvmR5PpAYqTTHr2D3eFz,DJ Roman,357,0.898,0.795,0,1,0.448,0.269,100.03,0.53,0.172,-3.253,party
1012,1299,Wish (feat. Trippie Redd),spotify:track:0HriJqzc3lu73JzL2pS1sD,0HriJqzc3lu73JzL2pS1sD,Diplo,533,0.57,0.903,9,1,0.0748,0,93.943,0.603,0.0905,-4.835,sex
2796,3559,Walter Palmeras,spotify:track:3RfgNHdynjLIfxDjunNQ1a,3RfgNHdynjLIfxDjunNQ1a,Taburete,1361,0.7759999999999999,0.309,2,1,0.841,0.0,139.961,0.887,0.0522,-10.800999999999998,sad
2096,2096,Keii,spotify:track:5eEQCfq7MXQr6aHLNRUZLs,5eEQCfq7MXQr6aHLNRUZLs,Anuel AA,948,0.708,0.797,0,0,0.4,0,88.015,0.51,0.0391,-3.095,party
281,281,Goin Baby,spotify:track:3WyRgi8CzQnhzO0xw79tTS,3WyRgi8CzQnhzO0xw79tTS,DaBaby,158,0.755,0.772,6,1,0.128,0,132.906,0.6779999999999999,0.4,-5.585,party
1484,1853,Lucid Dreams,spotify:track:0VGP12UZ8NRWEyu3MjZe5s,0VGP12UZ8NRWEyu3MjZe5s,Oliverr,794,0.752,0.329,0,0,0.893,0.000731,94.919,0.6779999999999999,0.465,-17.044,sex
741,741,Ooh,spotify:track:3S84DyGUl4ZFHVpX76A0gJ,3S84DyGUl4ZFHVpX76A0gJ,Dayvi,367,0.806,0.729,5,1,0.00137,0.0123,128.055,0.395,0.0881,-6.306,party
3010,3623,Takin' Care Of Business,spotify:track:7K05XIE1yclQHVj9u2mXEy,7K05XIE1yclQHVj9u2mXEy,Bachman-Turner Overdrive,1543,0.724,0.704,10,1,0.0568,4.26e-06,129.942,0.965,0.0546,-13.903,sex
2733,3493,The Girl,spotify:track:1IFRVS4t1olI0XG9RBWdKH,1IFRVS4t1olI0XG9RBWdKH,City and Colour,1342,0.40399999999999997,0.542,10,1,0.8370000000000001,7.209999999999999e-05,109.166,0.183,0.0349,-7.577999999999999,sad
3051,3051,On The Floor,spotify:track:3C0nOe05EIt1390bVABLyN,3C0nOe05EIt1390bVABLyN,Jennifer Lopez,75,0.73,0.777,3,0,0.105,0.000478,130.0,0.575,0.0496,-5.194,party
3020,3637,Inside Friend (feat. John Mayer),spotify:track:4ehkZtzPTbjsRULRfQSWYu,4ehkZtzPTbjsRULRfQSWYu,Leon Bridges,1557,0.693,0.259,1,1,0.448,0.000135,88.972,0.361,0.0372,-7.918,sex
683,683,Mukulu Vai,spotify:track:2Dt1HLJdFNAHtlMBO5Fnfl,2Dt1HLJdFNAHtlMBO5Fnfl,Dj Ghosty,370,0.782,0.978,8,0,0.00449,0.888,130.994,0.738,0.0604,-3.839,party
2521,2521,Demasiado - En Vivo,spotify:track:6hWbRIQRuEnIhFXehGrKnA,6hWbRIQRuEnIhFXehGrKnA,Q' Lokura,1096,0.737,0.693,9,0,0.0443,0,133.0,0.6559999999999999,0.0366,-7.028,party
993,1222,Iiko Dakara Damattete,spotify:track:0lyY0eLVmPlAcrIZJx81Sh,0lyY0eLVmPlAcrIZJx81Sh,Jonny Greenwood,508,0.5770000000000001,0.01,0,0,0.99,0.7759999999999999,97.37799999999999,0.0751,0.055999999999999994,-21.747,sad
1725,2170,Location,spotify:track:1WIfWj5skn5UUZTs4cEFBe,1WIfWj5skn5UUZTs4cEFBe,Khalid,47,0.799,0.436,1,0,0.283,0.000105,80.028,0.311,0.379,-9.975,sex
902,1127,Smile More,spotify:track:4vxm2gnST3bQer60vY1pJp,4vxm2gnST3bQer60vY1pJp,Syd,384,0.854,0.386,3,0,0.0227,0.000695,119.966,0.569,0.0493,-5.98,sex
2523,2523,Si un Día Vuelves - En Vivo,spotify:track:1ZgViWGusV8yqIUiyXkNN0,1ZgViWGusV8yqIUiyXkNN0,Q' Lokura,1096,0.742,0.727,7,1,0.197,0,136.992,0.701,0.0318,-6.948,party
3038,3038,Unter meiner Haut - Radio Mix,spotify:track:5NZlsLgfdg8HlP8RaXPIeP,5NZlsLgfdg8HlP8RaXPIeP,Gestört aber GeiL,509,0.788,0.649,5,1,0.0507,1.94e-05,126.004,0.387,0.0589,-9.363,party
1643,2060,Die A Happy Man,spotify:track:5kNe7PE09d6Kvw5pAsx23n,5kNe7PE09d6Kvw5pAsx23n,Thomas Rhett,866,0.595,0.389,2,1,0.418,1.39e-06,166.052,0.4,0.0349,-9.245,sex
1615,1615,Baby,spotify:track:2eJ8ij1T3cNUKiGdcUvKhy,2eJ8ij1T3cNUKiGdcUvKhy,Justin Bieber,96,0.73,0.848,5,0,0.0494,0,65.025,0.5589999999999999,0.101,-5.262,party
2071,2071,Soltera - Remix,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,4t9a07PAghtQMRAIP9FQ7Z,Lunay,940,0.795,0.783,5,1,0.361,0,92.01,0.799,0.0432,-4.271,party
35,35,King Kunta,spotify:track:1vffte5WTHIik37ePfJdo4,1vffte5WTHIik37ePfJdo4,Kendrick Lamar,32,0.884,0.657,6,0,0.00589,0,107.059,0.489,0.0977,-4.569,party
1440,1775,Meu Mundo E Nada Mais,spotify:track:0Wuz8AKWxTcmf59rsXxNqd,0Wuz8AKWxTcmf59rsXxNqd,Guilherme Arantes,732,0.44,0.414,6,1,0.547,0.0,133.53,0.528,0.0296,-10.03,sad
2845,2845,Let The Music Play,spotify:track:4d8Bqtm7ODdQLFXxPSuK64,4d8Bqtm7ODdQLFXxPSuK64,Shannon,1219,0.765,0.872,10,0,0.0038,0.482,118.074,0.9009999999999999,0.119,-6.993,party
1406,1741,Só Deus,spotify:track:0FSsFs7HcRSVOImvYIfBbe,0FSsFs7HcRSVOImvYIfBbe,Maysa,707,0.43799999999999994,0.355,10,0,0.955,0.00144,104.791,0.389,0.0365,-8.588,sad
638,748,difference (interlude),spotify:track:5itzep0nGnq7hxCfFNsTIR,5itzep0nGnq7hxCfFNsTIR,XXXTENTACION,49,0.593,0.0668,11,0,0.9490000000000001,1.31e-05,102.456,0.19,0.0722,-15.267999999999999,sad
2740,2740,LUV,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,16Ah4QqH4mgYVXqfC4mdSd,Tory Lanez,141,0.539,0.528,11,0,0.0108,0,190.169,0.252,0.252,-8.113,party
1060,1060,Hit My Heart - Radio Edit,spotify:track:5cARa0VRhjDOhN1ENkYynC,5cARa0VRhjDOhN1ENkYynC,MCB 77,517,0.723,0.847,5,0,0.00324,2.94e-05,121.964,0.6509999999999999,0.042,-5.284,party
131,159,16 Lines,spotify:track:6akBF8JWM8lrpqejdwIfYI,6akBF8JWM8lrpqejdwIfYI,Lil Peep,85,0.607,0.45,0,1,0.0663,1.12e-05,105.992,0.121,0.0338,-8.507,sad
1192,1531,Midwinter,spotify:track:6x3Li0PO5tLNDFrMTy8fUl,6x3Li0PO5tLNDFrMTy8fUl,Space Queen,593,0.775,0.222,8,0,0.647,0.946,79.992,0.37799999999999995,0.08,-12.557,sex
2456,3015,Death Cab for Cutie - 2007 Remaster,spotify:track:3pYM1COOgzTV1QUokz2BSX,3pYM1COOgzTV1QUokz2BSX,The Bonzo Dog Band,1275,0.544,0.341,0,1,0.877,0.0493,123.598,0.5660000000000001,0.0293,-10.34,sex
768,931,Lite Brite,spotify:track:4nHsQ4S2gIrSJMitQ2y05d,4nHsQ4S2gIrSJMitQ2y05d,shinigami,419,0.643,0.573,9,1,0.259,0.0,120.03299999999999,0.0398,0.0354,-9.093,sad
1412,1412,Anaranjado - Remix,spotify:track:2g70JEE8ImUnzFm005iqcO,2g70JEE8ImUnzFm005iqcO,Dani Cejas,351,0.694,0.719,5,0,0.0837,0.00871,203.799,0.6990000000000001,0.126,-5.705,party
3159,3873,Dreadlock - Ao Vivo,spotify:track:0jyhf5yKisAgGvC7YFsQ51,0jyhf5yKisAgGvC7YFsQ51,Atitude 67,1278,0.844,0.514,9,1,0.466,0,127.021,0.7809999999999999,0.0698,-8.561,sex
2766,3527,El equilibrio es imposible (feat. Santi Balmes) - Confesiones-Directo,spotify:track:1WEahl0RMQg1VTbIT69x2R,1WEahl0RMQg1VTbIT69x2R,Ivan Ferreiro,1351,0.305,0.386,2,1,0.192,3.26e-06,146.778,0.11,0.0398,-8.581,sad
612,716,It Will Rain,spotify:track:4rMNgxEwGWoPHIUcvB5BrB,4rMNgxEwGWoPHIUcvB5BrB,Bruno Mars,74,0.574,0.8240000000000001,2,1,0.359,0.0,149.981,0.434,0.0463,-6.885,sad
967,967,1000 und 1 Nacht (Zoom),spotify:track:1kAOYqXi8JC91WSM4q4EfH,1kAOYqXi8JC91WSM4q4EfH,Wolfgang Petry,472,0.738,0.752,9,0,0.167,8.55e-06,124.067,0.895,0.032,-5.955,party
2028,2640,La Vendetta,spotify:track:0q8bmlTCjMZEsmkcem2sV8,0q8bmlTCjMZEsmkcem2sV8,Tyler Bates,1003,0.49,0.645,2,0,0.42200000000000004,0.88,175.424,0.22399999999999998,0.032,-8.981,sad
2983,3590,Up Around The Bend,spotify:track:5N8Uh49f1evBiBEzwHcmRW,5N8Uh49f1evBiBEzwHcmRW,Creedence Clearwater Revival,1056,0.583,0.85,2,1,0.065,0.63,130.271,0.8420000000000001,0.0344,-6.043,sex
2296,2296,Wiggle (feat. Snoop Dogg),spotify:track:4B4zDmbHdkXZ1wUJv1yKFy,4B4zDmbHdkXZ1wUJv1yKFy,Jason Derulo,27,0.697,0.621,9,0,0.0802,0,81.946,0.721,0.25,-6.886,party
2570,2570,Shotgun,spotify:track:3XLuehOxBsDJoN3RBO2wfX,3XLuehOxBsDJoN3RBO2wfX,TIX,1121,0.707,0.791,6,1,0.0538,0,139.929,0.855,0.0504,-5.451,party
2809,2809,That's The Way (I Like It),spotify:track:2vUURMSyxKxluwlyyC85ZM,2vUURMSyxKxluwlyyC85ZM,Dead Or Alive,1183,0.337,0.855,9,1,0.18,8.49e-05,82.004,0.797,0.0738,-9.262,party
2855,2855,Kiss,spotify:track:62LJFaYihsdVrrkgUOJC05,62LJFaYihsdVrrkgUOJC05,Prince,1217,0.898,0.271,7,1,0.0135,0.00138,111.485,0.742,0.091,-12.238,party
2600,2600,Semper Fi 2016 (feat. D4r & Powerfins),spotify:track:54Idinm8VP6t5EOlVuiYgN,54Idinm8VP6t5EOlVuiYgN,DJ Loppetiss,1109,0.688,0.973,1,1,0.0305,0,148.0,0.7929999999999999,0.3,-2.617,party
778,778,m.A.A.d city,spotify:track:439TlnnznSiBbQbgXiBqAd,439TlnnznSiBbQbgXiBqAd,Kendrick Lamar,32,0.487,0.729,2,1,0.0538,4.07e-06,91.048,0.217,0.271,-6.815,party
336,417,I Don't Believe You,spotify:track:5Qevo5QToL2p7q1umdLtTC,5Qevo5QToL2p7q1umdLtTC,P!nk,25,0.324,0.27399999999999997,8,1,0.754,0.0,115.98100000000001,0.239,0.0311,-9.077,sad
2339,2866,"Here, There And Everywhere - Remastered 2009",spotify:track:2B4Y9u4ERAFiMo13XPJyGP,2B4Y9u4ERAFiMo13XPJyGP,The Beatles,1060,0.29,0.247,7,1,0.921,0.00565,165.361,0.36,0.0383,-12.125,sex
1165,1500,broken homes,spotify:track:4hrWuy7t9KQrj4dFgrJ2Us,4hrWuy7t9KQrj4dFgrJ2Us,killedmyself,606,0.657,0.335,8,1,0.307,0.813,109.935,0.506,0.0346,-15.638,sad
1848,1848,Crazy In Love,spotify:track:5IVuqXILoxVWvWEPm82Jxr,5IVuqXILoxVWvWEPm82Jxr,Beyoncé,100,0.646,0.77,2,0,0.00249,0,99.165,0.6809999999999999,0.226,-6.596,party
268,268,Shotta Flow 5,spotify:track:1orjH4IkSH9VrWmRCToKV8,1orjH4IkSH9VrWmRCToKV8,NLE Choppa,167,0.806,0.749,1,1,0.0838,0,140.032,0.77,0.328,-5.268,party
2801,3371,The Bottle Let Me Down,spotify:track:4zzcta2PO7TIs9YuXZ6G2u,4zzcta2PO7TIs9YuXZ6G2u,Merle Haggard,1422,0.705,0.451,2,1,0.552,0.000845,125.86,0.7040000000000001,0.0275,-8.469,sex
2902,3500,Take Five,spotify:track:1UWOUuzJ29sTJ0DHdmzEI5,1UWOUuzJ29sTJ0DHdmzEI5,The Dave Brubeck Quartet,1500,0.454,0.26,8,0,0.539,0.00078,174.322,0.598,0.0401,-13.193,sex
2637,3196,Head on the Tracks,spotify:track:5M0CDx19b9E3K3bvWkULOo,5M0CDx19b9E3K3bvWkULOo,Trevor Drury,1375,0.534,0.661,11,1,0.0566,0.00281,140.117,0.39299999999999996,0.0268,-5.105,sex
2416,3108,Save Me,spotify:track:4llpWUJEWKHGVZzYv1nYid,4llpWUJEWKHGVZzYv1nYid,H E R B,1195,0.491,0.36200000000000004,2,1,0.91,0.8809999999999999,159.002,0.35,0.27699999999999997,-13.321,sad
2152,2655,Bring It On Home to Me,spotify:track:0WVTQp3SOCuMr08jh1jweV,0WVTQp3SOCuMr08jh1jweV,Sam Cooke,1052,0.523,0.402,0,1,0.778,0,70.863,0.675,0.0305,-8.233,sex
942,1184,Touch My Body,spotify:track:2H1l4JczUDbiWfQtQElB05,2H1l4JczUDbiWfQtQElB05,Mariah Carey,505,0.715,0.665,4,0,0.0996,0,78.502,0.84,0.0502,-7.736,sex
786,978,Shut It Down,spotify:track:3d8PDk3B4am5c6TsUCznUW,3d8PDk3B4am5c6TsUCznUW,Drake,10,0.59,0.434,9,0,0.411,0,119.905,0.39899999999999997,0.069,-9.298,sex
736,905,Heartthrob,spotify:track:5uTeDRdlqPJrFdhcRBJK8e,5uTeDRdlqPJrFdhcRBJK8e,Kean Farrar,438,0.889,0.695,11,0,0.0616,0.00351,100.099,0.889,0.054,-5.027,sex
2451,2451,Heroes (we could be),spotify:track:77sHtGTWrw6FyUHCLlssle,77sHtGTWrw6FyUHCLlssle,Alesso,652,0.519,0.75,5,1,0.0364,0,125.859,0.366,0.0554,-4.153,party
417,453,Ain't Ya Ex (feat. Mila J & Tink),spotify:track:6kPWfG75vIev7VvDszFW5o,6kPWfG75vIev7VvDszFW5o,Eric Bellinger,273,0.411,0.64,5,0,0.114,0.000424,66.335,0.503,0.243,-5.787,sex
1113,1410,Making Cake,spotify:track:6ON3ovtcB9Rk2XjF2okRtg,6ON3ovtcB9Rk2XjF2okRtg,Maya Zando,561,0.683,0.456,6,0,0.102,0.717,119.993,0.6990000000000001,0.0295,-15.073,sex
120,121,West Coast Love,spotify:track:4NFD9ea0uH0MtoC30yNYE1,4NFD9ea0uH0MtoC30yNYE1,Emotional Oranges,90,0.696,0.65,4,0,0.00666,0.153,91.997,0.5870000000000001,0.0326,-5.712,sex
3047,3949,Talk to Me,spotify:track:7mLIL4OdNdwFcGNlTcWa0c,7mLIL4OdNdwFcGNlTcWa0c,Cavetown,133,0.626,0.32299999999999995,4,1,0.667,0.0,130.086,0.23399999999999999,0.0339,-9.607000000000001,sad
2825,3590,El dormilón,spotify:track:2NIkKE394s0N9WDjts0GEU,2NIkKE394s0N9WDjts0GEU,Ivan Ferreiro,1351,0.469,0.81,2,1,0.0282,1.5e-06,134.03799999999998,0.344,0.0594,-5.712999999999999,sad
710,710,Flying,spotify:track:3yDgN7cYhCLCv0xaTQwIOe,3yDgN7cYhCLCv0xaTQwIOe,Rikardo Salazar,379,0.793,0.874,6,0,0.00946,0.609,133.993,0.353,0.0603,-1.986,party
2908,3511,(You're The) Devil in Disguise,spotify:track:0D1pEisM3QkiacGXJe5dmd,0D1pEisM3QkiacGXJe5dmd,Elvis Presley,1064,0.481,0.733,5,1,0.575,1.18e-05,122.909,0.8740000000000001,0.165,-7.633,sex
2911,3760,Virtud y Castigo,spotify:track:2srHBWxK0igCV4kr5M9CNb,2srHBWxK0igCV4kr5M9CNb,Arde Bogotá,1389,0.5589999999999999,0.7829999999999999,1,0,0.000749,0.0459,124.994,0.225,0.0315,-6.85,sad
2534,3269,Never Enough,spotify:track:1RJ5HlGxviWkML3taa8Ifh,1RJ5HlGxviWkML3taa8Ifh,Cimorelli,1253,0.265,0.324,6,1,0.872,0.0,68.707,0.268,0.0378,-6.647,sad
3036,3692,Ex-Factor,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,2VjXGuPVVxyhMgER3Uz2Fe,Ms. Lauryn Hill,1563,0.593,0.619,3,0,0.118,0,80.02,0.6679999999999999,0.0976,-9.003,sex
2610,2610,Slumbarn,spotify:track:5GE3U2StFYOKAInP5j1tvy,5GE3U2StFYOKAInP5j1tvy,ODZ,1135,0.819,0.565,0,0,0.135,0,169.978,0.8490000000000001,0.243,-6.257,party
2830,3595,Qué Bien,spotify:track:3iaj0MtII6VPVhwQa4eeX3,3iaj0MtII6VPVhwQa4eeX3,IZAL,1358,0.632,0.51,10,1,0.564,1.51e-06,134.024,0.44299999999999995,0.0345,-8.017999999999999,sad
911,1143,Private Show (feat. Chris Brown),spotify:track:4HfsgrdwKNkytFkuuG3w4n,4HfsgrdwKNkytFkuuG3w4n,T.I.,469,0.673,0.532,2,1,0.00873,0,139.999,0.152,0.0489,-7.229,sex
3133,3133,Mevsim Sonbahar,spotify:track:4ZkwCJ2aorTrwgbx3J59oo,4ZkwCJ2aorTrwgbx3J59oo,Emir,1367,0.7,0.736,5,0,0.352,5.53e-06,95.998,0.406,0.0506,-8.402,party
2769,3339,Wings Of A Dove,spotify:track:2DD8OhehvkzSFeoRW0u7Gb,2DD8OhehvkzSFeoRW0u7Gb,Ferlin Husky,1440,0.498,0.555,4,1,0.54,0,184.891,0.888,0.0468,-11.577,sex
817,1010,Last Night,spotify:track:2mj1Z5bqu0UfW4o4a7UxpW,2mj1Z5bqu0UfW4o4a7UxpW,Az Yet,468,0.555,0.543,3,0,0.428,0,164.021,0.359,0.0272,-8.874,sex
3122,3122,Senden Çok Var,spotify:track:2SPmlK9KJCnRgqOFRpYGc6,2SPmlK9KJCnRgqOFRpYGc6,Rober Hatemo,1357,0.8,0.763,6,1,0.228,0,127.974,0.777,0.0506,-6.193,party
1884,1884,Soy Una Taza,spotify:track:2Uos63nuAxEbIu7DtJKE1S,2Uos63nuAxEbIu7DtJKE1S,Cantajuego,885,0.874,0.984,9,1,0.0552,4.94e-05,130.008,0.919,0.0685,-8.065,party
2248,2770,Blowin' in the Wind,spotify:track:18GiV1BaXzPVYpp9rmOg0E,18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,1092,0.38,0.0993,2,1,0.914,2.32e-05,174.874,0.44,0.0509,-20.567,sex
2255,2777,See Emily Play - 2016 Remastered Version,spotify:track:1jlcpwrEnd7IKDz69M5jGk,1jlcpwrEnd7IKDz69M5jGk,Pink Floyd,1179,0.438,0.754,2,1,0.211,0,123.744,0.435,0.0381,-7.035,sex
1209,1548,El Comienzo,spotify:track:4htMgWngCWCGOCM6psq58o,4htMgWngCWCGOCM6psq58o,Dj 113,615,0.805,0.203,5,0,0.679,0.881,81.99,0.863,0.12,-12.038,sex
1482,1820,Grape Soda,spotify:track:1VFbHdNzYUJr0FsxoayP1N,1VFbHdNzYUJr0FsxoayP1N,Rook1e,757,0.54,0.48,4,1,0.33399999999999996,0.0016600000000000002,66.918,0.68,0.0554,-8.728,sad
234,243,Phone,spotify:track:0Fbmqswyxs3LV01f5pJGBZ,0Fbmqswyxs3LV01f5pJGBZ,Dylan Wild,171,0.492,0.644,8,1,0.0955,8.58e-06,91.743,0.264,0.0506,-8.063,sex
2945,3552,Let Your Love Flow,spotify:track:064SVQsmWl5EF0zahmzkQk,064SVQsmWl5EF0zahmzkQk,The Bellamy Brothers,1519,0.679,0.553,3,1,0.0611,7.16e-06,109.071,0.946,0.0316,-14.687,sex
1004,1281,Say So,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,85,0.787,0.673,11,0,0.256,3.57e-06,110.962,0.7859999999999999,0.158,-4.577,sex
1054,1054,White Tiger - Cat Carpenters Remix,spotify:track:4LgMGommglAuQc5FIIWVB9,4LgMGommglAuQc5FIIWVB9,Izzy Bizu,513,0.771,0.834,2,0,0.0719,0.0134,124.061,0.28,0.0481,-4.883,party
3154,4106,The Road,spotify:track:1UID3iRWwHeoQJahHBBEWb,1UID3iRWwHeoQJahHBBEWb,Faouzia,1507,0.5379999999999999,0.698,8,1,0.0216,0.0,135.1,0.263,0.0349,-5.57,sad
1619,1619,Profil,spotify:track:3RuQxHwA6EEtzLEM9BZ8HM,3RuQxHwA6EEtzLEM9BZ8HM,De Vet Du,280,0.729,0.639,0,1,0.187,0,130.016,0.629,0.112,-5.922,party
1836,2314,Just Be Friends,spotify:track:2qu3LWIoqG4pnOKjLXTjjY,2qu3LWIoqG4pnOKjLXTjjY,Joey Gatto,916,0.573,0.592,1,0,0.312,0.02,82.055,0.355,0.283,-8.018,sex
606,744,Daddy Issues,spotify:track:5E30LdtzQTGqRvNd7l6kG5,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,377,0.588,0.521,10,1,0.0678,0.149,85.012,0.337,0.0329,-9.461,sex
2321,2321,Dynamite,spotify:track:2CEgGE6aESpnmtfiZwYlbV,2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,88,0.751,0.783,4,1,0.00379,0,119.975,0.816,0.0859,-3.724,party
608,746,She,spotify:track:6SQLk9HSNketfgs2AyIiMs,6SQLk9HSNketfgs2AyIiMs,Harry Styles,378,0.535,0.521,0,1,0.000532,0.371,140.026,0.457,0.0272,-5.942,sex
2141,2141,Godzilla (feat. Juice WRLD),spotify:track:7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,Eminem,76,0.808,0.745,10,0,0.145,0,165.995,0.8290000000000001,0.342,-5.26,party
1972,1972,ROXANNE,spotify:track:696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,250,0.621,0.601,6,0,0.0522,0,116.735,0.457,0.148,-5.616,party
1340,1340,BLUE,spotify:track:79Vz5MNH7Qe4F7hPKT8tPz,79Vz5MNH7Qe4F7hPKT8tPz,Tiësto,245,0.744,0.725,11,1,0.018,9.29e-06,118.034,0.904,0.0303,-6.055,party
1754,1754,Meditation of Elements,spotify:track:3xn4gCzDgrn9e3fqzYWsgQ,3xn4gCzDgrn9e3fqzYWsgQ,Sueño Profundo Club,823,0.23,0.423,6,1,0.987,0.954,149.297,0.028999999999999998,0.0858,-22.167,party
1757,2232,As Long as You Love Me,spotify:track:5912OMlUlTztBFkmuMMEjR,5912OMlUlTztBFkmuMMEjR,Sleeping At Last,90,0.34700000000000003,0.13,1,1,0.9690000000000001,0.0,186.80700000000002,0.34,0.0596,-12.34,sad
1009,1009,Alles aus Liebe,spotify:track:2WFZXkRsALv5kC6HFIAsuG,2WFZXkRsALv5kC6HFIAsuG,Die Toten Hosen,499,0.312,0.804,0,1,0.0186,0,144.029,0.355,0.0557,-4.906,party
2422,2977,Friday On My Mind,spotify:track:2CT08rpgdut8qQs7IAzMGi,2CT08rpgdut8qQs7IAzMGi,The Easybeats,1249,0.374,0.991,9,1,0.38,0.000719,95.105,0.51,0.0813,-1.101,sex
1617,2020,Enemies,spotify:track:3JJYIoJ5FyY9E0DGjr7SXF,3JJYIoJ5FyY9E0DGjr7SXF,Lauv,823,0.696,0.693,3,1,0.175,0.0,126.025,0.601,0.044000000000000004,-4.64,sad
