,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
1840,Who Do I Turn To?,spotify:track:3ByCqbC2HgFz8uVvE6CIKS,3ByCqbC2HgFz8uVvE6CIKS,Joy Oladokun,60,0.648,0.126,9,0,0.911,0,131.512,0.14,0.042,-8.984,chill
1841,Don't Leave Me Alone (feat. Lalah Hathaway),spotify:track:0vS1PtkRP10LZtZxdemeGz,0vS1PtkRP10LZtZxdemeGz,Aaron Taylor,1095,0.396,0.229,4,1,0.459,0,185.556,0.159,0.0473,-7.7,chill
1842,The Good Life - Acoustic,spotify:track:1aK4qQZ5w5neaQxhxP8w4n,1aK4qQZ5w5neaQxhxP8w4n,Devon Gilfillian,1096,0.514,0.263,8,0,0.797,0,83.724,0.423,0.243,-11.248,chill
1844,Thank You,spotify:track:0VrCz1qregfXckBvuMrDum,0VrCz1qregfXckBvuMrDum,Judith Hill,1097,0.521,0.629,0,1,0.616,0,70.126,0.587,0.255,-5.047,chill
1845,Higher,spotify:track:6dAmJrs595jDyE8PG0GS6R,6dAmJrs595jDyE8PG0GS6R,Juke Ross,1092,0.762,0.605,0,1,0.601,0,106.086,0.688,0.0344,-5.842,chill
1846,Bitter,spotify:track:5ZrRZOvuiLy36hHhobeBOj,5ZrRZOvuiLy36hHhobeBOj,Meshell Ndegeocello,1098,0.424,0.18,11,0,0.839,0.0924,111.597,0.217,0.0291,-15.768,chill
1847,Mind on Fire,spotify:track:4P8owO3Ek5itorhHwohVal,4P8owO3Ek5itorhHwohVal,Aisha Badru,891,0.338,0.118,7,1,0.889,0.00846,208.399,0.0494,0.054,-14.273,chill
1848,Teach Me How to Be Loved,spotify:track:2MooUAbvlHFLHf3Kl4966K,2MooUAbvlHFLHf3Kl4966K,Rebecca Ferguson,1099,0.636,0.338,2,1,0.898,0,136.046,0.195,0.0275,-7.408,chill
1849,Hard - Acoustic,spotify:track:0uRkXtV1Gup71KQkKhMPlO,0uRkXtV1Gup71KQkKhMPlO,Dana Williams,1100,0.61,0.202,0,1,0.927,0,80.571,0.184,0.033,-7.841,chill
1850,Every Woman,spotify:track:3SkLIkoxSb8PKHMT4Ct9U2,3SkLIkoxSb8PKHMT4Ct9U2,Vagabon,1101,0.48,0.0754,8,0,0.925,0.000405,145.94,0.211,0.0416,-17.356,chill
1851,Atlanta,spotify:track:7rMrOfHyS4wKlkIZAa1AxT,7rMrOfHyS4wKlkIZAa1AxT,Juke Ross,1092,0.393,0.628,6,1,0.136,0,85.127,0.377,0.197,-9.078,chill
1852,These Hands,spotify:track:2LN7oMYv9m9xzDrCy4AMqu,2LN7oMYv9m9xzDrCy4AMqu,Samm Henshaw,1102,0.495,0.602,9,1,0.08,0,69.888,0.298,0.13,-6.445,chill
1853,My Kentucky,spotify:track:353KDYzMxofC6davOZ1oH6,353KDYzMxofC6davOZ1oH6,Kamara Thomas & the Ghost Gamblers,1103,0.498,0.391,0,1,0.773,0,159.787,0.348,0.0284,-9.158,chill
1854,Light - Edit,spotify:track:0h04eWLXS72ITUgN4PKnLg,0h04eWLXS72ITUgN4PKnLg,Michael Kiwanuka,433,0.285,0.613,5,1,0.113,0.0809,161.775,0.456,0.0328,-8.934,chill
1855,Colors - Acoustic,spotify:track:7ubLP1DYpvxm4WMsRCKmmv,7ubLP1DYpvxm4WMsRCKmmv,Black Pumas,1104,0.607,0.432,1,0,0.648,4.25e-06,171.548,0.429,0.0311,-7.466,chill
1856,Our Love,spotify:track:5FCK8Op0jLdabM7mUEcW6c,5FCK8Op0jLdabM7mUEcW6c,Ruby Amanfu,1105,0.665,0.242,0,1,0.879,7.41e-05,170.194,0.38,0.0531,-12.478,chill
1857,Only Wanna Be with You - Unplugged,spotify:track:6ppFSsCpKpOONCuw9hxM3p,6ppFSsCpKpOONCuw9hxM3p,Samm Henshaw,1102,0.423,0.178,8,1,0.854,0,96.07,0.383,0.0498,-13.218,chill
1858,Stay High,spotify:track:3fDqdR9QqcsgFTRFqy14Ki,3fDqdR9QqcsgFTRFqy14Ki,Brittany Howard,1106,0.598,0.853,9,1,0.132,0.00298,122.012,0.315,0.0546,-5.373,chill
1859,Things Are Changin' - Solo Acoustic; Live,spotify:track:2HF9OydUs28eTuiVUjQYdT,2HF9OydUs28eTuiVUjQYdT,Gary Clark Jr.,1007,0.734,0.311,9,1,0.903,0.016,85.672,0.357,0.0375,-9.47,chill
1860,(No One Knows Me) Like the Piano,spotify:track:5zOnoB8FdZudDcPX4O8WqF,5zOnoB8FdZudDcPX4O8WqF,Sampha,1107,0.621,0.199,10,1,0.976,0.00186,128.905,0.178,0.0344,-13.788,chill
1861,Morning Breeze,spotify:track:7iM7I3dbNQGC5xkxJMWwrv,7iM7I3dbNQGC5xkxJMWwrv,Juke Ross,1092,0.636,0.383,11,1,0.585,2.24e-06,72.871,0.213,0.0434,-9.381,chill
1862,I Will Follow You,spotify:track:5YIEsBBvaFfyHAppVoaEcm,5YIEsBBvaFfyHAppVoaEcm,Toulouse,31,0.439,0.144,8,1,0.841,6.49e-06,80.445,0.246,0.0346,-17.701,chill
1863,See the Day,spotify:track:02FXmW3KGdhRZKGNccwl5r,02FXmW3KGdhRZKGNccwl5r,Liz Vice,1108,0.483,0.183,8,1,0.752,0.00128,133.843,0.234,0.0293,-15.343,chill
1864,Roll With Me,spotify:track:0GQS7JTrnUCstlUQNPJYzl,0GQS7JTrnUCstlUQNPJYzl,Davie,1109,0.73,0.288,1,1,0.759,0,102.991,0.219,0.0285,-8.338,chill
1865,Soil's Daughter,spotify:track:2jB7zxyAK9UddAr0NxVJCj,2jB7zxyAK9UddAr0NxVJCj,Aisha Badru,891,0.274,0.111,6,1,0.945,0,79.602,0.221,0.0361,-16.167,chill
1866,Welcome To My World,spotify:track:0SnqtELl1vwb3xytPxfso3,0SnqtELl1vwb3xytPxfso3,Curtis Harding,1110,0.57,0.662,5,1,0.419,0.185,156.981,0.565,0.0275,-8.171,chill
1867,Mad About You,spotify:track:5fBjPtOxhgdpU6LNWLyVHv,5fBjPtOxhgdpU6LNWLyVHv,Son Little,1111,0.599,0.377,7,1,0.441,0.00813,74.314,0.543,0.105,-9.829,chill
1868,Care for Your Mother,spotify:track:0eX41bBBkZ8Pl6v1KStWmm,0eX41bBBkZ8Pl6v1KStWmm,Jordan Mackampa,1112,0.551,0.314,5,0,0.769,1.16e-06,81.883,0.461,0.0315,-10.625,chill
1869,Searching For A Feeling,spotify:track:0kGkJMm2aYS3TJdQKuacsA,0kGkJMm2aYS3TJdQKuacsA,Thirdstory,1113,0.363,0.444,2,1,0.0372,1.82e-06,165.715,0.128,0.134,-9.852,chill
1870,"Thinkin' Bout You - Recorded at RAK Studios, London",spotify:track:4M5eO58vo9nc02Cw0S8u53,4M5eO58vo9nc02Cw0S8u53,Jake Isaac,1114,0.784,0.419,7,1,0.527,4.88e-06,141.781,0.507,0.0466,-6.929,chill
1871,Chariot,spotify:track:7FC9taEfKHkJs3gQdxDvJ0,7FC9taEfKHkJs3gQdxDvJ0,Mega,1115,0.737,0.346,9,1,0.842,0.055,92.008,0.207,0.0271,-8.11,chill
1872,Don't Let Me Disappear,spotify:track:1StMd0fcQFpwrkYTJuHj8z,1StMd0fcQFpwrkYTJuHj8z,Ben Harper,1116,0.491,0.465,7,1,0.361,0.268,139.897,0.0498,0.0269,-12.068,chill
1873,Can't Fight,spotify:track:1zALEEIF3ipCSQMyHBzwPf,1zALEEIF3ipCSQMyHBzwPf,Lianne La Havas,350,0.737,0.522,6,0,0.0772,0.00347,86.985,0.768,0.0485,-9.205,chill
1874,Beyond - Recorded at Spotify Studios NYC,spotify:track:2amPRWMdtrMrGG1vafKvxl,2amPRWMdtrMrGG1vafKvxl,Leon Bridges,1117,0.634,0.433,4,1,0.527,0,75.961,0.247,0.058,-7.896,chill
1875,No Such Thing,spotify:track:61rddSVe78Z40oC64iozOs,61rddSVe78Z40oC64iozOs,Sara Bareilles,1118,0.677,0.45,1,1,0.287,0.00185,119.912,0.432,0.0325,-9.352,chill
1876,Run to You,spotify:track:5RUNFuyTmGtErdX8yFShZA,5RUNFuyTmGtErdX8yFShZA,Ocie Elliott,1119,0.469,0.223,5,1,0.887,0.00368,107.799,0.126,0.0305,-10.071,chill
1877,When I Say You Are Killing Me,spotify:track:2uTasYs7GtJ7lZCx5ttnwe,2uTasYs7GtJ7lZCx5ttnwe,Ten Kills the Pack,1120,0.608,0.174,10,0,0.807,1.26e-05,115.409,0.287,0.0355,-14.149,chill
1878,Bittersweet,spotify:track:5HMsIf6zr3nXhwfA9ucDZV,5HMsIf6zr3nXhwfA9ucDZV,Lianne La Havas,350,0.57,0.409,5,0,0.345,0.000188,137.8,0.304,0.0331,-7.555,chill
1879,Made It Home,spotify:track:1Wz2Cy5cDNOKgExGdmejjI,1Wz2Cy5cDNOKgExGdmejjI,AHI,1121,0.433,0.453,8,1,0.797,0,107.994,0.239,0.0269,-8.405,chill
1880,Cigarette Break,spotify:track:7wn4vp2ELLMxUFGoUheZs2,7wn4vp2ELLMxUFGoUheZs2,Gavin James,500,0.446,0.527,2,1,0.127,0,69.657,0.331,0.0347,-6.224,chill
1881,Smaller,spotify:track:0MCAl5dKszMyldFcGamwST,0MCAl5dKszMyldFcGamwST,Hayley Gene Penner,1122,0.508,0.364,6,0,0.712,0,101.0,0.361,0.0347,-8.168,chill
1882,What I Came Here For,spotify:track:73WvySq47nvcUvS6IONQ5z,73WvySq47nvcUvS6IONQ5z,Luca Fogale,1047,0.575,0.378,5,1,0.822,0,104.049,0.564,0.0278,-8.562,chill
1883,show me love - acoustic,spotify:track:2kGvIxZKywA1mXaJGana8M,2kGvIxZKywA1mXaJGana8M,isaac gracie,927,0.308,0.285,6,1,0.786,0.000442,79.835,0.203,0.0384,-10.253,chill
1884,Wolves Don't Live by the Rules (feat Joe Grass),spotify:track:79r3EaZ8M7kEGPy7Tc1KxA,79r3EaZ8M7kEGPy7Tc1KxA,Elisapie,1123,0.59,0.459,10,1,0.879,0.19,128.754,0.444,0.0311,-13.056,chill
1885,YaYaYa,spotify:track:08GxTIp0Ohhl3OJqX3SlYT,08GxTIp0Ohhl3OJqX3SlYT,RY X,865,0.482,0.279,1,0,0.734,0.0551,92.586,0.101,0.0283,-15.37,chill
1886,Something Like This - Acoustic,spotify:track:0rwmd6UpYeLGeus61u9TDd,0rwmd6UpYeLGeus61u9TDd,Gordi,205,0.363,0.2,2,1,0.988,0.197,133.583,0.164,0.0397,-15.835,chill
1887,Montreal,spotify:track:1z8F0DUrgxictKm2lzvuki,1z8F0DUrgxictKm2lzvuki,Port Cities,1055,0.612,0.483,2,1,0.602,0,79.38,0.434,0.036,-6.662,chill
1889,New Orleans,spotify:track:6fjgFjdcQLSq8KJhFIXZc0,6fjgFjdcQLSq8KJhFIXZc0,Hanorah,1124,0.407,0.222,0,1,0.902,0,81.024,0.235,0.0364,-9.308,chill
1890,Feeling You,spotify:track:03KisebN9LuPAchPJm32M8,03KisebN9LuPAchPJm32M8,Harrison Storm,886,0.644,0.502,1,0,0.665,0.165,103.987,0.159,0.0302,-9.374,chill
1891,Get Up - Piano Version,spotify:track:4DpsDkfV8WRWlInkpNyst2,4DpsDkfV8WRWlInkpNyst2,Nick Wilson,1125,0.636,0.171,11,1,0.922,0,131.376,0.385,0.0449,-11.355,chill
1892,Hold On To Happiness,spotify:track:2GpHwqp9mNHyma8C3HliD8,2GpHwqp9mNHyma8C3HliD8,Rhys Lewis,57,0.581,0.391,11,0,0.783,0,84.147,0.338,0.343,-10.603,chill
1893,Tired,spotify:track:3KrJ9F9RUQQzGTYsRRt62P,3KrJ9F9RUQQzGTYsRRt62P,Isbells,1126,0.607,0.0826,1,1,0.808,1.13e-05,97.06,0.187,0.0336,-16.316,chill
1894,Windmill,spotify:track:0Y8uZRFySbLVWa5NP7HI4H,0Y8uZRFySbLVWa5NP7HI4H,Riley Pearce,1127,0.58,0.487,8,1,0.752,5.82e-06,82.936,0.41,0.0927,-10.427,chill
1895,The West Coast Of Clare,spotify:track:5Jd4WYKDUvvGQyAkkMLSsP,5Jd4WYKDUvvGQyAkkMLSsP,Dervish,1128,0.32,0.0948,2,0,0.963,0.000303,121.581,0.219,0.0395,-14.814,chill
1896,Every Time I Hear That Song,spotify:track:0hoRmVUp5cZ1empu0nSHU8,0hoRmVUp5cZ1empu0nSHU8,Brandi Carlile,1129,0.577,0.53,7,1,0.544,3.29e-06,85.471,0.22,0.0312,-6.749,chill
1897,Bergamot Feels,spotify:track:4qHzKUsiSMySaAMYpf1d5U,4qHzKUsiSMySaAMYpf1d5U,Edwin Raphael,1130,0.751,0.37,6,0,0.728,0.0157,110.032,0.184,0.0342,-8.871,chill
1898,Hold Me Like A Fire,spotify:track:6Ps0fZMwBZQZdEtRUqAcSe,6Ps0fZMwBZQZdEtRUqAcSe,Reuben And The Dark,1131,0.561,0.408,0,1,0.758,1.14e-05,121.919,0.244,0.043,-11.253,chill
1899,Movement,spotify:track:6zmANU5l4qCHQrI5cZhSS2,6zmANU5l4qCHQrI5cZhSS2,Hozier,984,0.436,0.466,1,0,0.0998,9.33e-05,71.984,0.151,0.0393,-6.808,chill
1900,Monster - Acoustic,spotify:track:5IAqbDEjdPga50D1m5pNIs,5IAqbDEjdPga50D1m5pNIs,Lola Kirke,1132,0.433,0.374,9,0,0.169,0.00135,138.461,0.298,0.0279,-10.251,chill
1901,Wreck You,spotify:track:1Ee33iUeDRUA5sGshbsOWM,1Ee33iUeDRUA5sGshbsOWM,Lori McKenna,1133,0.479,0.229,9,1,0.18,0.000173,134.307,0.333,0.03,-13.581,chill
1902,Game To Lose,spotify:track:55f1U6ld1nsem5SwZWBcdu,55f1U6ld1nsem5SwZWBcdu,I'm With Her,1134,0.562,0.0644,1,0,0.962,5.39e-05,134.647,0.433,0.0432,-13.748,chill
1903,Postcards from Catalonia,spotify:track:4lRkGLyn34DslvBDT0vSnA,4lRkGLyn34DslvBDT0vSnA,David Keenan,1135,0.412,0.207,4,1,0.774,0,82.45,0.203,0.0807,-8.589,chill
1904,Playing Old Games,spotify:track:1LBAyPeZeEy6Q3UqNZoEN1,1LBAyPeZeEy6Q3UqNZoEN1,Erin Rae and the Meanwhiles,1136,0.583,0.424,0,1,0.792,1.97e-05,141.625,0.245,0.0296,-8.274,chill
1905,Heaven's Gate,spotify:track:3gyaObPdirrFeFTz070Wti,3gyaObPdirrFeFTz070Wti,Dawn Landes,1021,0.667,0.318,1,0,0.849,0.00813,147.851,0.45,0.0375,-12.666,chill
1906,Shrike,spotify:track:5uIYONgpUQ7t0v7D6CTMBt,5uIYONgpUQ7t0v7D6CTMBt,Hozier,984,0.387,0.278,7,0,0.464,0.00527,153.426,0.0632,0.0318,-8.454,chill
1907,Jolene,spotify:track:2fSIF8CJhoc9CJhF9vJDXp,2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,1137,0.587,0.142,7,1,0.862,0.000162,119.752,0.288,0.0329,-15.196,chill
1908,Thunderbolt's Goodnight,spotify:track:0j8vP3IdhzbmLmx2Cn8VKu,0j8vP3IdhzbmLmx2Cn8VKu,Josh Ritter,1058,0.384,0.399,0,1,0.849,0.012,101.209,0.275,0.0317,-12.368,chill
1909,Why Woman,spotify:track:7Kjh6A5voYQ1rFFnYEbYq6,7Kjh6A5voYQ1rFFnYEbYq6,Glen Hansard,930,0.414,0.452,4,1,0.156,0.00055,147.2,0.0862,0.0326,-8.193,chill
1910,Low Rising,spotify:track:3VPp3qrfCioIbPmp7c7Con,3VPp3qrfCioIbPmp7c7Con,The Swell Season,1138,0.519,0.515,9,1,0.00959,0.0873,147.705,0.4,0.0358,-8.19,chill
1911,An Evening I Will Not Forget - Acoustic,spotify:track:0l0TeJ5YPGx57650bt9cYy,0l0TeJ5YPGx57650bt9cYy,Dermot Kennedy,1139,0.464,0.153,9,0,0.97,0.000423,61.398,0.0545,0.0831,-16.636,chill
1912,Such A Simple Thing,spotify:track:4PuUa8e5s7P3Zv1IdCGIsa,4PuUa8e5s7P3Zv1IdCGIsa,Ray LaMontagne,1137,0.522,0.256,10,1,0.86,0.000825,76.35,0.13,0.0258,-11.216,chill
1913,Honest,spotify:track:7y6VMoXuhfjra9ZlCcFiQl,7y6VMoXuhfjra9ZlCcFiQl,Joseph,1140,0.41,0.44,10,1,0.662,0.0014,98.097,0.304,0.0307,-8.616,chill
1914,Falling Slowly,spotify:track:6EIVLz5xM1xE29r0OmIkWt,6EIVLz5xM1xE29r0OmIkWt,Glen Hansard,930,0.34,0.209,0,1,0.679,0.000443,137.042,0.151,0.0279,-11.869,chill
1915,Old Now,spotify:track:3xz0695PzzLPN28B6jgi0y,3xz0695PzzLPN28B6jgi0y,Rosemary & Garlic,903,0.491,0.406,5,1,0.82,0.245,140.051,0.279,0.0278,-13.309,chill
1916,Waiting Around - Acoustic,spotify:track:6sFLeTTehG9M2nmZ3jKJ1p,6sFLeTTehG9M2nmZ3jKJ1p,Aisha Badru,891,0.484,0.149,0,1,0.987,0.00811,144.589,0.123,0.0372,-14.991,chill
1917,Hold You in My Arms,spotify:track:1U1GtaJeYwGsPgqV9Me5bb,1U1GtaJeYwGsPgqV9Me5bb,Ray LaMontagne,1137,0.505,0.322,7,1,0.15,0.000106,170.145,0.581,0.0315,-13.809,chill
1918,Cherry Wine - Live,spotify:track:1C042FLYy7rP3MfnkOcnha,1C042FLYy7rP3MfnkOcnha,Hozier,984,0.415,0.11,1,1,0.951,0.00236,81.876,0.234,0.0388,-14.901,chill
1919,Better Man,spotify:track:6fwmIiqhaRUH5IKgHfdB3k,6fwmIiqhaRUH5IKgHfdB3k,James Morrison,1141,0.452,0.292,0,1,0.666,0,155.442,0.351,0.0408,-9.89,chill
1920,Bees,spotify:track:3Iju4sprTb8as0be1A41q6,3Iju4sprTb8as0be1A41q6,The Ballroom Thieves,982,0.516,0.136,0,1,0.774,0,101.58,0.428,0.0352,-15.263,chill
1921,Bridges,spotify:track:4aIX6t6tPbU82Ivu7n0xuU,4aIX6t6tPbU82Ivu7n0xuU,Aisha Badru,891,0.353,0.263,1,1,0.639,3e-05,84.581,0.24,0.0407,-10.138,chill
1922,A closeness,spotify:track:0t829spDK7VWpDoJ3Bi8ol,0t829spDK7VWpDoJ3Bi8ol,Dermot Kennedy,1139,0.514,0.451,5,1,0.773,0.000181,77.055,0.457,0.0424,-9.419,chill
1923,Stay Awake,spotify:track:1BP1SrWCvEM1VcM0Y4nZ1k,1BP1SrWCvEM1VcM0Y4nZ1k,Joseph,1140,0.37,0.136,7,1,0.898,0.000263,146.081,0.0592,0.0433,-13.528,chill
1924,Hey Lil' Mama,spotify:track:3PkLyzYAJiqla5dRu4CUHd,3PkLyzYAJiqla5dRu4CUHd,Juke Ross,1092,0.482,0.61,5,1,0.131,3.85e-05,97.665,0.549,0.0393,-6.328,chill
1925,Foreign Hands,spotify:track:7fDkkwlp02iHGzKlG2gZr8,7fDkkwlp02iHGzKlG2gZr8,George Ogilvie,1142,0.684,0.543,3,0,0.365,2.07e-06,140.996,0.361,0.0281,-5.579,chill
1926,Minimum,spotify:track:1nTgtGpUoKpA97ZbgZPiZR,1nTgtGpUoKpA97ZbgZPiZR,Charlie Cunningham,871,0.492,0.841,0,0,0.729,0.00027,177.869,0.313,0.0904,-9.181,chill
1927,Old Pine,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,0Qw7qGuXlVBZLcfoQ17yZn,Ben Howard,929,0.419,0.358,5,1,0.458,0.0479,128.764,0.226,0.033,-10.749,chill
1928,Barcelona,spotify:track:58Qol5xzalwqF912GE9vQv,58Qol5xzalwqF912GE9vQv,George Ezra,1042,0.629,0.572,5,1,0.32,0.000853,93.997,0.182,0.0307,-9.332,chill
1929,Holocene,spotify:track:05lBuZWQ2OhQuzoCSIkvUF,05lBuZWQ2OhQuzoCSIkvUF,Bon Iver,889,0.379,0.306,1,1,0.942,0.323,147.902,0.157,0.0305,-14.446,chill
1930,"Suite bergamasque, L. 75: 3. Clair de lune",spotify:track:3hCPh4oVVjaM8tv9sFH8cx,3hCPh4oVVjaM8tv9sFH8cx,Claude Debussy,1143,0.335,0.00501,1,1,0.993,0.919,132.085,0.0383,0.0451,-33.366,chill
1931,Scarborough Fair (Arr. Parkin),spotify:track:4wlNPczIullwvmwb4x0ltz,4wlNPczIullwvmwb4x0ltz,Traditional,1144,0.311,0.0253,2,1,0.976,0.897,116.816,0.251,0.04,-30.561,chill
1932,Willow,spotify:track:3bMks007brAPs3uP8Vq9tu,3bMks007brAPs3uP8Vq9tu,Marie Denis,1145,0.434,0.0599,5,1,0.985,0.839,124.658,0.183,0.0423,-27.627,chill
1933,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",spotify:track:2dEbRirkEtImY7HdYxrgRS,2dEbRirkEtImY7HdYxrgRS,Frederick Delius,1146,0.0716,0.0408,7,1,0.851,0.901,77.047,0.0377,0.0399,-28.284,chill
1934,"Lyric Pieces, Book 5, Op. 54: Nocturne",spotify:track:2GJFu2G9fhaYFrOoX9bejs,2GJFu2G9fhaYFrOoX9bejs,Edvard Grieg,1147,0.296,0.0435,0,1,0.987,0.857,72.282,0.0302,0.0411,-29.73,chill
1935,"Limu, limu, lima (Arr. Schindler for Piano)",spotify:track:1ZpnptUG5sISwRx6fJQrXN,1ZpnptUG5sISwRx6fJQrXN,Traditional,1144,0.253,0.0313,4,0,0.993,0.927,77.729,0.0657,0.0522,-26.923,chill
1936,"Ma mère l'oye, M. 62: Apothéose. Le jardin féerique",spotify:track:32Icp7aedxQEHmvPPGrOFd,32Icp7aedxQEHmvPPGrOFd,Maurice Ravel,1148,0.195,0.00736,0,1,0.867,0.738,42.313,0.0382,0.0355,-28.34,chill
1937,Merry Christmas Mr. Lawrence (Arr. Metcalfe),spotify:track:5bVlEvO3SadcOyh6rnWW4P,5bVlEvO3SadcOyh6rnWW4P,Jess Gillam,1149,0.339,0.0588,10,0,0.984,0.862,105.916,0.198,0.0373,-17.647,chill
1938,DANCE: I. when you're broken up,spotify:track:7xUMMOKO7UrqKa7x4XqaKa,7xUMMOKO7UrqKa7x4XqaKa,Anna Clyne,1150,0.0754,0.102,5,1,0.783,0.906,79.594,0.0359,0.0483,-24.6,chill
1939,In A Landscape,spotify:track:15LF3PxwG9yY4ziNHAA9he,15LF3PxwG9yY4ziNHAA9he,John Cage,1151,0.202,0.0048,10,1,0.994,0.938,68.527,0.195,0.0397,-37.422,chill
1940,"Gabriel's Oboe (From ""The Mission"")",spotify:track:0kRB0hhG9KYXiokmqZehwn,0kRB0hhG9KYXiokmqZehwn,Ennio Morricone,1152,0.186,0.183,2,1,0.925,0.821,86.283,0.0661,0.0369,-16.074,chill
1941,Wishing,spotify:track:6yso76bQYrTpad7KvMjQ3S,6yso76bQYrTpad7KvMjQ3S,Alexis Ffrench,1153,0.494,0.123,3,1,0.995,0.93,145.519,0.326,0.0347,-22.797,chill
1942,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",spotify:track:4WH081NcZkk93PVK2S3q5N,4WH081NcZkk93PVK2S3q5N,Johann Sebastian Bach,1154,0.458,0.0108,2,1,0.996,0.938,115.141,0.135,0.0535,-29.707,chill
1943,Mid Air,spotify:track:5O3UGMP9XJLbshKKZHsrGN,5O3UGMP9XJLbshKKZHsrGN,GÅEL,1155,0.524,0.0338,0,1,0.995,0.921,111.753,0.25,0.0577,-28.584,chill
1944,Siete canciones populares españolas: 5. Nana,spotify:track:1haBgdlDn0dEwvUU1G5y5h,1haBgdlDn0dEwvUU1G5y5h,Manuel de Falla Matheu,1156,0.205,0.00409,9,1,0.993,0.881,69.195,0.218,0.043,-29.98,chill
1945,"Pièces Lyriques, Op. 47 No. 3: Mélodie",spotify:track:6G6tIDO3rB8FktjkM70GGd,6G6tIDO3rB8FktjkM70GGd,Edvard Grieg,1147,0.407,0.00453,5,1,0.995,0.935,104.957,0.0342,0.041,-30.925,chill
1946,"Après un rêve, Op. 7, No. 1",spotify:track:05yzhEWkmVXiigqWfcNTQS,05yzhEWkmVXiigqWfcNTQS,Gabriel Fauré,1157,0.187,0.0306,5,0,0.991,0.968,96.639,0.036,0.0404,-27.399,chill
1947,Heart Failure,spotify:track:5IKBHH07ER6qB5uWPTXpUv,5IKBHH07ER6qB5uWPTXpUv,Eik Octobre,1158,0.121,0.0385,0,1,0.969,0.915,188.094,0.0706,0.0363,-27.901,chill
1948,Midwayer,spotify:track:6gLsyO69WqFXUYJK5mCaOt,6gLsyO69WqFXUYJK5mCaOt,Joep Beving,1159,0.326,0.0735,0,1,0.991,0.873,135.209,0.0875,0.0419,-24.975,chill
1949,"Lo, the full, final sacrifice, Op.26: Amen - Instrumental",spotify:track:5776PanLfe9zLJMhDbMBgW,5776PanLfe9zLJMhDbMBgW,Gerald Finzi,1160,0.198,0.0899,4,1,0.949,0.924,111.868,0.0711,0.0448,-25.087,chill
1950,Dew Drops,spotify:track:0NnFglDnuZH6qKuvhZpB0r,0NnFglDnuZH6qKuvhZpB0r,Pieter de Graaf,1161,0.27,0.0384,11,0,0.939,0.936,59.81,0.0708,0.0361,-24.513,chill
1951,L'eau calme,spotify:track:6ed7YW930wOvJ9d4vGb46A,6ed7YW930wOvJ9d4vGb46A,Dan Evmark,1162,0.185,0.286,4,0,0.976,0.859,84.085,0.0376,0.0359,-12.829,chill
1952,Pini di Roma (The Pines of Rome): III. I pini del Gianiclo,spotify:track:5CfxpBCYwfB17MMgARumHl,5CfxpBCYwfB17MMgARumHl,Ottorino Respighi,1163,0.0754,0.0102,4,1,0.901,0.106,81.324,0.0331,0.0464,-35.69,chill
1953,Blow The Wind Southerly (Arr. Kanneh-Mason),spotify:track:5NHQ6e1JkQ5zsvzIRkqDhh,5NHQ6e1JkQ5zsvzIRkqDhh,Traditional,1144,0.181,0.0136,0,1,0.982,0.753,94.852,0.0634,0.0638,-27.787,chill
1954,"12 Pieces for Children: No. 6, My Darling and Marjan (Variation)",spotify:track:2WARGxFEK8D6Rm2NWnp2YZ,2WARGxFEK8D6Rm2NWnp2YZ,Komitas,1164,0.559,0.00981,4,1,0.992,0.92,125.489,0.0764,0.077,-37.217,chill
1955,Any Other Name,spotify:track:33B1XmfncHqnfkrYZIcHbD,33B1XmfncHqnfkrYZIcHbD,Thomas Newman,1165,0.304,0.0116,7,0,0.983,0.963,77.84,0.0364,0.0337,-33.19,chill
1956,Tsirani Tsar,spotify:track:2eIAHkLGWoU6zeiiztfrlC,2eIAHkLGWoU6zeiiztfrlC,Tigran Hamasyan,1166,0.191,0.0262,5,0,0.994,0.953,77.258,0.0687,0.049,-27.415,chill
1957,Metamorphosis II,spotify:track:2X6wbaKa2T6aJAxXQLDU7O,2X6wbaKa2T6aJAxXQLDU7O,Philip Glass,1167,0.175,0.00853,9,0,0.986,0.925,66.29,0.0382,0.0532,-25.044,chill
1958,"6 Piano Pieces, Op. 26: No. 2, Pastoral Atmosphere",spotify:track:6AaboZ2O8VHGWq28QYVj2O,6AaboZ2O8VHGWq28QYVj2O,Toivo Kuula,1168,0.281,0.00706,5,1,0.992,0.883,75.297,0.125,0.0458,-33.228,chill
1959,The Lark Ascending,spotify:track:2TxxLPHPHOsd3i5104tFv2,2TxxLPHPHOsd3i5104tFv2,Ralph Vaughan Williams,1169,0.144,0.0641,4,0,0.913,0.304,90.685,0.0393,0.0441,-23.391,chill
1960,Five Pieces For Violin And Piano: I. Elegia (Andante Larghetto),spotify:track:6koKpSfGUDeLrHs1hCPL1P,6koKpSfGUDeLrHs1hCPL1P,Valentin Silvestrov,1170,0.0694,0.00525,3,1,0.972,0.00751,73.566,0.036,0.0482,-35.45,chill
