,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
4670,There You'll Be,spotify:track:5t2gSYVvBV9kH4t7Czertq,5t2gSYVvBV9kH4t7Czertq,0.321,0.511,8,1,0.513,0,128.98,0.17,0.0306,-7.77,Faith Hill,sad
4671,See You Again (feat. Charlie Puth),spotify:track:2JzZzZUQj3Qff7wapcbKjc,2JzZzZUQj3Qff7wapcbKjc,0.689,0.481,10,1,0.369,1.03e-06,80.025,0.283,0.0815,-7.503,Wiz Khalifa,sad
4672,Heaven Was Needing A Hero,spotify:track:1ZORIAAPFg3akZMeiPaXCO,1ZORIAAPFg3akZMeiPaXCO,0.378,0.234,0,1,0.38,0,143.46,0.202,0.0315,-12.396,Jo Dee Messina,sad
4673,I'll See You Again,spotify:track:0KBrrDeIdYNQgeK46AgMEY,0KBrrDeIdYNQgeK46AgMEY,0.33,0.348,5,1,0.106,0,136.289,0.0674,0.0302,-8.885,Westlife,sad
4674,One Sweet Day,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,7ySbfLwdCwl1EM0zNCJZ38,0.569,0.495,1,1,0.353,0,128.228,0.302,0.03,-8.964,Mariah Carey,sad
4675,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,spotify:track:1yy2DlSDtEt90d54rPDPXz,1yy2DlSDtEt90d54rPDPXz,0.833,0.619,7,1,0.111,2.13e-05,109.92,0.901,0.0538,-5.595,Diddy,sad
4676,Wind Beneath My Wings,spotify:track:2Pxqs0WmxxHTV5QaTdmt3Q,2Pxqs0WmxxHTV5QaTdmt3Q,0.51,0.458,10,1,0.551,0,123.694,0.177,0.0289,-7.566,Bette Midler,sad
4677,Heaven,spotify:track:0fYwfZcgijhIOyXn0RVPwq,0fYwfZcgijhIOyXn0RVPwq,0.342,0.188,6,0,0.573,0.017,102.601,0.0388,0.033,-12.688,Beyoncé,sad
4678,Too Hard To Say Goodbye,spotify:track:10uclVcexB0Q0A8PmkB5iK,10uclVcexB0Q0A8PmkB5iK,0.292,0.221,9,1,0.895,0,126.328,0.141,0.0321,-10.265,Westlife,sad
4679,When You Say Nothing At All,spotify:track:0gcjc7Vt5xtcfmJgf6g2IO,0gcjc7Vt5xtcfmJgf6g2IO,0.456,0.448,7,1,0.161,1.19e-06,173.885,0.418,0.0251,-10.665,Ronan Keating,sad
4680,Right Here (Departed),spotify:track:06G1SCVVYRSDCFGMSnDvpv,06G1SCVVYRSDCFGMSnDvpv,0.568,0.682,8,1,0.256,0,92.99,0.366,0.0439,-5.781,Brandy,sad
4681,Broken Angel,spotify:track:2bpZ4vkTOyTTmy2yI2hrip,2bpZ4vkTOyTTmy2yI2hrip,0.338,0.758,10,1,0.0609,0,165.822,0.266,0.0345,-3.739,Boyce Avenue,sad
4682,Someone's Watching Over Me,spotify:track:1wkl1b5DQZrVkFlp6qNNmu,1wkl1b5DQZrVkFlp6qNNmu,0.468,0.749,4,1,0.149,1.22e-05,152.01,0.474,0.0344,-3.822,Hilary Duff,sad
4683,Fathers & Daughters,spotify:track:15GKFEJbSw08ahU6xSX6oT,15GKFEJbSw08ahU6xSX6oT,0.467,0.145,11,1,0.91,5.44e-06,139.625,0.275,0.0321,-9.392,Boyce Avenue,sad
4684,I Have This Hope,spotify:track:5ELZpvTDGorz9BIE9zaBoZ,5ELZpvTDGorz9BIE9zaBoZ,0.422,0.336,0,1,0.199,0,108.009,0.11,0.0306,-7.199,Tenth Avenue North,sad
4685,Bye Bye,spotify:track:1CO45F12qoQolbQK7M0uZs,1CO45F12qoQolbQK7M0uZs,0.787,0.599,10,1,0.309,0,135.995,0.847,0.0548,-4.908,Mariah Carey,sad
4686,Broken,spotify:track:5lzXML8WVfoQeUvEVakaHx,5lzXML8WVfoQeUvEVakaHx,0.441,0.608,3,0,0.00923,0.000155,123.777,0.209,0.0344,-2.979,Seether,sad
4687,You Raise Me Up,spotify:track:7wdLZdLzaYCkUvxkPhFP4Q,7wdLZdLzaYCkUvxkPhFP4Q,0.129,0.358,10,1,0.631,0,75.048,0.172,0.0314,-6.596,Westlife,sad
4688,Dance With My Father,spotify:track:7snmvZMLdGGk3l9PcvoYSM,7snmvZMLdGGk3l9PcvoYSM,0.739,0.341,10,1,0.525,1.1e-06,80.958,0.231,0.0378,-9.971,Luther Vandross,sad
4690,I Was Here,spotify:track:64Tp4KN5U5rtqrasP5a7FH,64Tp4KN5U5rtqrasP5a7FH,0.51,0.627,7,1,0.431,0,110.992,0.234,0.0336,-6.59,Beyoncé,sad
4692,Gone Too Soon,spotify:track:4ImYwDlqjqxCRxnRe66rBa,4ImYwDlqjqxCRxnRe66rBa,0.515,0.593,3,1,0.178,1.63e-05,95.967,0.265,0.0253,-6.885,Daughtry,sad
4693,Butterfly Kisses,spotify:track:1mwCSKK0YRDsgnj2VwyZSU,1mwCSKK0YRDsgnj2VwyZSU,0.386,0.364,0,1,0.543,0,81.895,0.105,0.032,-9.624,Bob Carlisle,sad
4694,"Because You Loved Me (Theme from ""Up Close and Personal"")",spotify:track:28UMiBhn383n9S7GL4tsxD,28UMiBhn383n9S7GL4tsxD,0.614,0.466,1,1,0.314,0,119.916,0.178,0.0327,-9.881,Céline Dion,sad
4695,Flying Without Wings,spotify:track:30ngg6jCMqOBcvj5fLgfBe,30ngg6jCMqOBcvj5fLgfBe,0.443,0.493,8,1,0.323,0,72.742,0.283,0.0318,-7.956,Westlife,sad
4696,I Will Remember You,spotify:track:0HWP0zWAUviRgsXdqCCOSc,0HWP0zWAUviRgsXdqCCOSc,0.606,0.353,9,1,0.763,0.000578,140.057,0.179,0.0315,-11.484,Sarah McLachlan,sad
4697,(Everything I Do) I Do It For You,spotify:track:1Eb90nmqTrxylKFhcUzW8P,1Eb90nmqTrxylKFhcUzW8P,0.533,0.36,1,1,0.0805,1.03e-05,131.229,0.299,0.0282,-12.633,Bryan Adams,sad
4698,It's So Hard To Say Goodbye To Yesterday,spotify:track:5Aq7S6nG7R1Ux6myqEL8A3,5Aq7S6nG7R1Ux6myqEL8A3,0.195,0.0981,4,1,0.92,0,72.747,0.276,0.0359,-17.76,Boyz II Men,sad
4699,Missing You,spotify:track:1hxDtE2zgp4J4tCmn6nbyu,1hxDtE2zgp4J4tCmn6nbyu,0.581,0.505,4,1,0.231,0,135.594,0.131,0.0309,-5.434,Brandy,sad
4700,Keep Holding On,spotify:track:4UPcXTh26ilb7owtuyHqNI,4UPcXTh26ilb7owtuyHqNI,0.274,0.786,7,1,0.0374,0,161.061,0.146,0.0333,-2.354,Avril Lavigne,sad
4701,From Where You Are,spotify:track:5ef3mAxAAjk93V6IpriOrz,5ef3mAxAAjk93V6IpriOrz,0.363,0.408,9,0,0.185,2.94e-06,87.335,0.271,0.0273,-10.861,Lifehouse,sad
4702,Show Me the Meaning of Being Lonely,spotify:track:3BsaRV5QIulYz2lV9WWa8T,3BsaRV5QIulYz2lV9WWa8T,0.63,0.625,6,0,0.231,0,167.998,0.683,0.0252,-5.088,Backstreet Boys,sad
4703,Better On the Other Side (MJ Tribute),spotify:track:2wj1mGXARzOUzJm8HNRylI,2wj1mGXARzOUzJm8HNRylI,0.243,0.815,11,0,0.00485,0.00121,172.433,0.468,0.453,-8.408,The Game,sad
4705,Goodbye's (The Saddest Word),spotify:track:3sC002WnqQ0gJvapIBNC1K,3sC002WnqQ0gJvapIBNC1K,0.532,0.49,4,1,0.405,0,137.661,0.193,0.0291,-6.929,Céline Dion,sad
4706,On My Way,spotify:track:3U9FMzSjrXFS0AnElgcw0j,3U9FMzSjrXFS0AnElgcw0j,0.348,0.564,2,1,0.497,2.54e-06,83.853,0.174,0.0306,-4.412,Boyce Avenue,sad
4707,Thank You,spotify:track:3PpFu2A5Yzgpjvtrz0ZkOx,3PpFu2A5Yzgpjvtrz0ZkOx,0.423,0.629,0,1,0.0254,0,152.003,0.138,0.0316,-4.713,Charice,sad
4708,Home,spotify:track:7KPTwEENcZ5r4KJ6FHmhLP,7KPTwEENcZ5r4KJ6FHmhLP,0.461,0.855,6,1,0.00416,7.14e-06,143.918,0.383,0.0338,-3.235,Daughtry,sad
4709,Savin' Me,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,4Gd9PUEuOTOJtbgd4YxLXM,0.441,0.815,3,1,0.000731,0,164.021,0.522,0.0276,-4.088,Nickelback,sad
4710,The Prayer,spotify:track:6PJRw5icjh5FnFd7jNUmbG,6PJRw5icjh5FnFd7jNUmbG,0.234,0.321,10,1,0.82,3.39e-06,82.388,0.0504,0.0336,-8.513,Céline Dion,sad
4711,Please Remember,spotify:track:4Dc7pLeInhJGf3WLDAxMhe,4Dc7pLeInhJGf3WLDAxMhe,0.461,0.561,1,1,0.596,0,122.826,0.215,0.0314,-7.377,LeAnn Rimes,sad
4712,Fly,spotify:track:0LsWdE6bcHILiIRfCytDJC,0LsWdE6bcHILiIRfCytDJC,0.252,0.131,4,1,0.918,3.13e-05,88.539,0.0717,0.0342,-17.202,Céline Dion,sad
4713,One Life,spotify:track:5liIYQsJJOYxobZNktE38n,5liIYQsJJOYxobZNktE38n,0.569,0.803,2,1,0.0102,0,120.011,0.272,0.0388,-4.817,Boyce Avenue,sad
4714,How Do I Live,spotify:track:6lo9DfMREEeZaWWU6KSYp5,6lo9DfMREEeZaWWU6KSYp5,0.577,0.462,2,1,0.128,0,128.303,0.258,0.0279,-7.989,LeAnn Rimes,sad
4715,Control - Piano Version,spotify:track:0cHPeY9GwxRstRYaAoqoX2,0cHPeY9GwxRstRYaAoqoX2,0.554,0.128,10,1,0.959,0,86.443,0.152,0.0335,-11.997,Natalie Taylor,sad
4716,The Day You Went Away,spotify:track:1FzZiA9gPkMJcvB9auYUya,1FzZiA9gPkMJcvB9auYUya,0.628,0.203,4,1,0.867,1.65e-06,105.675,0.293,0.034,-13.713,Wendy Matthews,sad
4717,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",spotify:track:2exGHTlYAUQ5UX4e7Uqc79,2exGHTlYAUQ5UX4e7Uqc79,0.404,0.498,5,1,0.687,0,81.951,0.284,0.0338,-9.855,Mariah Carey,sad
4718,Cry,spotify:track:4Ctj6T61fZpjG8uOXjVnZP,4Ctj6T61fZpjG8uOXjVnZP,0.475,0.771,10,1,0.00276,0,142.219,0.147,0.0335,-3.777,Kelly Clarkson,sad
4719,If I Die Young,spotify:track:4aY0tZIaboefmkBEsjAovI,4aY0tZIaboefmkBEsjAovI,0.606,0.497,4,1,0.348,0,130.739,0.362,0.0277,-6.611,The Band Perry,sad
4722,I Got You,spotify:track:39tS2EMGXgiJwBY5xr7Itn,39tS2EMGXgiJwBY5xr7Itn,0.416,0.212,0,1,0.412,0,149.665,0.121,0.0401,-10.893,Ciara,sad
4723,I Look to You,spotify:track:2ySDKHsjXDrvEOtgEW2YWg,2ySDKHsjXDrvEOtgEW2YWg,0.55,0.373,4,1,0.717,0,101.84,0.101,0.0286,-6.31,Whitney Houston,sad
4724,Daddy,spotify:track:7LIoRvVCJxwsFjUgHYtePz,7LIoRvVCJxwsFjUgHYtePz,0.529,0.588,11,1,0.237,1.16e-06,124.015,0.51,0.0508,-5.072,Beyoncé,sad
4725,This Ain't Goodbye,spotify:track:2nbdAzvO2N9oT40uN5l6EG,2nbdAzvO2N9oT40uN5l6EG,0.529,0.582,6,1,0.188,0,80.179,0.239,0.0298,-4.059,Train,sad
4726,Shadows,spotify:track:4hcaWFJv3OEuz1PpXjyY7A,4hcaWFJv3OEuz1PpXjyY7A,0.409,0.488,2,1,0.299,0,67.314,0.181,0.0337,-7.186,Westlife,sad
4727,Nightingale,spotify:track:2eLxEzMVfiQih0cJIWIowm,2eLxEzMVfiQih0cJIWIowm,0.486,0.605,9,1,0.139,0,141.319,0.33,0.0365,-5.574,Demi Lovato,sad
4728,Say Goodbye,spotify:track:5F7IJrXD6Fa3EmqoYE0gU4,5F7IJrXD6Fa3EmqoYE0gU4,0.8,0.502,1,1,0.00167,0,115.091,0.388,0.0371,-6.062,Chris Brown,sad
4729,Heart In My Hands,spotify:track:218cVN5U8vVxHNXMQp6zEu,218cVN5U8vVxHNXMQp6zEu,0.266,0.307,9,0,0.832,8.9e-06,84.945,0.145,0.0433,-9.523,Andreya Triana,sad
4730,My Immortal - Band Version,spotify:track:3PYdxIDuBIuJSDGwfptFx4,3PYdxIDuBIuJSDGwfptFx4,0.367,0.34,9,1,0.755,1.56e-05,149.788,0.0704,0.0306,-7.877,Evanescence,sad
4731,I Didn't Know My Own Strength,spotify:track:2d8012yMxNQF0jS3zxo4nU,2d8012yMxNQF0jS3zxo4nU,0.601,0.461,6,1,0.566,0,108.087,0.22,0.0424,-8.754,Whitney Houston,sad
4732,With Arms Wide Open,spotify:track:7wmA0rUSKykNrHBq9Dq9FK,7wmA0rUSKykNrHBq9Dq9FK,0.323,0.683,0,1,0.0311,0,140.266,0.19,0.0378,-5.739,Creed,sad
4733,Far Away,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,0ADZ5dmXhlfzjMw6lefoPl,0.518,0.797,6,1,0.000696,0,132.915,0.293,0.0309,-5.153,Nickelback,sad
4734,Ave Maria,spotify:track:6DwN81QZmeuwwH4cGssrjl,6DwN81QZmeuwwH4cGssrjl,0.264,0.414,0,1,0.783,0,76.38,0.192,0.0299,-9.563,Beyoncé,sad
4735,Count On Me - from Waiting to Exhale - Original Soundtrack,spotify:track:3u4GXtVhzGlccjW0mBKjFD,3u4GXtVhzGlccjW0mBKjFD,0.524,0.433,4,0,0.318,0,113.645,0.143,0.0304,-9.026,Whitney Houston,sad
4736,When You Believe,spotify:track:0JN7vUgUolHGHFrOR8xk7S,0JN7vUgUolHGHFrOR8xk7S,0.436,0.39,1,0,0.557,0,125.313,0.119,0.0326,-9.62,Whitney Houston,sad
4737,Through The Rain,spotify:track:1TT6pwOM1puBtx8bYSMTBA,1TT6pwOM1puBtx8bYSMTBA,0.509,0.318,8,1,0.758,0,122.035,0.139,0.0365,-9.911,Mariah Carey,sad
4738,Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,7gY3cyGcB2wnk2xDXiA0pe,0.578,0.694,5,1,0.0112,0,129.921,0.268,0.0706,-5.351,Avril Lavigne,sad
4739,Incomplete,spotify:track:0CnD7Hiw6pae6rLsZw5q5W,0CnD7Hiw6pae6rLsZw5q5W,0.437,0.589,4,1,0.231,0,133.631,0.165,0.0331,-4.834,Backstreet Boys,sad
4740,The Living Years,spotify:track:4YBIuDWPsVy9pXLCUBORZN,4YBIuDWPsVy9pXLCUBORZN,0.527,0.429,8,1,0.655,0,97.893,0.277,0.0321,-12.431,Mike & The Mechanics,sad
4741,Losing My Way,spotify:track:1Ou4q1gX3QAvKhAFd3xsXT,1Ou4q1gX3QAvKhAFd3xsXT,0.438,0.465,3,0,0.564,0,82.895,0.686,0.177,-4.675,Justin Timberlake,sad
4742,Xanny Bars 222,spotify:track:0IkLMN8d1HQcpbvskhz6f3,0IkLMN8d1HQcpbvskhz6f3,0.379,0.468,9,1,0.283,4e-05,97.8,0.0331,0.0843,-8.998,✦ pink cig ✦,sad
4743,SAYONARA,spotify:track:3Ri5PVHQ3VacOyPT4Pij62,3Ri5PVHQ3VacOyPT4Pij62,0.548,0.63,5,1,0.0111,0.000721,75.972,0.338,0.0343,-6.1,Aries,sad
4744,Live or Die,spotify:track:383M2Cjks01U2j5BlK6Rlm,383M2Cjks01U2j5BlK6Rlm,0.775,0.529,8,1,0.381,0.409,148.068,0.0398,0.0624,-6.49,Yunggoth✰,sad
4745,Off The Gas (feat. Lil Skies),spotify:track:3IzrrsRBpu23x95jJo7d5S,3IzrrsRBpu23x95jJo7d5S,0.669,0.421,10,1,0.577,2.22e-06,159.88,0.573,0.373,-12.441,6 Dogs,sad
4746,Us Ft. Lil Peep & Lil Tracy,spotify:track:3XKa4VMFriRm30shwMzdrM,3XKa4VMFriRm30shwMzdrM,0.571,0.58,5,1,0.0128,0,149.127,0.0607,0.0379,-5.973,SinceWhen,sad
4747,DRUGS,spotify:track:5UShsJdqJLZkl5JNj1ITlP,5UShsJdqJLZkl5JNj1ITlP,0.475,0.776,0,1,0.000715,0,165.088,0.561,0.039,-4.745,lil aaron,sad
4748,Kiss,spotify:track:4J3FltfCktHfD9iPCneDGy,4J3FltfCktHfD9iPCneDGy,0.346,0.769,4,1,0.00829,0,150.589,0.163,0.109,-7.224,Lil Peep,sad
4751,White Wine,spotify:track:3Q241k92c1I5sqKbdw6Ujb,3Q241k92c1I5sqKbdw6Ujb,0.675,0.574,6,1,0.0121,1.11e-05,135.037,0.482,0.0559,-8.066,Lil Peep,sad
4752,Voodoo Walk,spotify:track:6Y0Ltp8emwEl0XgbxxNlwv,6Y0Ltp8emwEl0XgbxxNlwv,0.796,0.756,4,0,0.0246,0,130.966,0.0512,0.0486,-4.165,Shakewell,sad
4753,Hold Me Down,spotify:track:2AEUXQ1M4tI4mfen8vHV5k,2AEUXQ1M4tI4mfen8vHV5k,0.832,0.597,8,0,0.113,0,120.024,0.625,0.041,-7.669,Shakewell,sad
4754,Filth,spotify:track:3jnTBMdckWNzC7PJV96kQ1,3jnTBMdckWNzC7PJV96kQ1,0.476,0.825,6,1,7.44e-05,6.51e-05,84.149,0.43,0.0379,-3.941,Killstation,sad
4755,Cracks,spotify:track:3hu0J1n9WVCtehnfgXorZV,3hu0J1n9WVCtehnfgXorZV,0.666,0.54,7,1,0.0573,0.0702,104.907,0.276,0.0509,-10.112,Killstation,sad
4756,Murder She Wrote,spotify:track:1mZbEtVS7C2EqiSsN7m3ie,1mZbEtVS7C2EqiSsN7m3ie,0.712,0.726,8,1,0.156,0,146.766,0.771,0.273,-7.987,Tay-K,sad
4757,Extinction,spotify:track:3nF5bxOE63ZU6JiU4IJQB8,3nF5bxOE63ZU6JiU4IJQB8,0.549,0.497,3,0,0.00436,0,65.919,0.113,0.22,-8.645,Killstation,sad
4758,Head Straight,spotify:track:1so8ZgQIoaFVAytjD1kkp5,1so8ZgQIoaFVAytjD1kkp5,0.796,0.495,9,1,0.216,0,148.02,0.45,0.0884,-5.506,Shakewell,sad
4759,Hugh Hefner,spotify:track:7xquxZjyy2aj2z4fI8B0U2,7xquxZjyy2aj2z4fI8B0U2,0.69,0.27,5,1,0.00197,0.000191,130.136,0.11,0.097,-9.71,Lil Wop,sad
4761,Pint of Blood,spotify:track:2bILT5EqbCF4rHMWiCvTh7,2bILT5EqbCF4rHMWiCvTh7,0.732,0.46,9,1,0.0171,0,143.072,0.211,0.249,-10.136,Lil Wop,sad
4762,Mona Lisa (feat. Kendrick Lamar),spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0dbTQYW3Ad1FTzIA9t90E8,0.856,0.694,2,1,0.371,0,122.08,0.489,0.169,-4.393,Lil Wayne,sad
4765,Lipstick,spotify:track:0bmsI8YTpAu1q6rgb2Cl06,0bmsI8YTpAu1q6rgb2Cl06,0.952,0.498,11,0,0.0297,0.000234,128.025,0.265,0.196,-5.302,Young Dolph,sad
4766,Adding Up,spotify:track:5X5odbPlO51A5AJnBnf1V9,5X5odbPlO51A5AJnBnf1V9,0.831,0.839,0,1,0.354,0,134.932,0.51,0.315,-2.705,Kevin Gates,sad
4767,Wake Up in the Sky,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,0,0.00381,0,143.01,0.367,0.0485,-5.144,Gucci Mane,sad
4768,Drip Too Hard,spotify:track:1BxkZE73h9BN3qwuA15TA3,1BxkZE73h9BN3qwuA15TA3,0.9,0.653,1,0,0.0945,0,112.503,0.399,0.289,-6.962,Lil Baby,sad
4769,Murder On My Mind,spotify:track:3bgBu7FeF4YS3o7fTn19vF,3bgBu7FeF4YS3o7fTn19vF,0.764,0.777,0,0,0.15,2.92e-06,115.025,0.663,0.0447,-6.787,YNW Melly,sad
4770,Sinister,spotify:track:1ZLFTQapNAxzLddeoTFeig,1ZLFTQapNAxzLddeoTFeig,0.77,0.487,1,1,0.0371,0,130.007,0.189,0.152,-10.654,Lil Wop,sad
4771,Lost My Mind,spotify:track:1zuLi2Cc0mhSdto93HpCa2,1zuLi2Cc0mhSdto93HpCa2,0.731,0.515,2,1,0.0535,0,139.928,0.107,0.0769,-6.912,Lil Wop,sad
4772,Murder Rate,spotify:track:2daSUXDcgxZfFQMMPfxERU,2daSUXDcgxZfFQMMPfxERU,0.628,0.695,1,1,0.117,0,123.839,0.246,0.151,-6.305,Lil Wop,sad
4773,Qualitech,spotify:track:13TLH5Dibih6Se2IfQFOon,13TLH5Dibih6Se2IfQFOon,0.837,0.785,9,1,0.0645,0,139.941,0.762,0.238,-2.332,Shakewell,sad
4774,Grow Up,spotify:track:2OGIMp03KnN34aGrd8btkL,2OGIMp03KnN34aGrd8btkL,0.73,0.639,5,0,0.0708,0,138.922,0.256,0.133,-6.262,Lil Wop,sad
4775,Giddy Up,spotify:track:0Kxvv9x7XKRYcBiA5WG77i,0Kxvv9x7XKRYcBiA5WG77i,0.731,0.455,0,1,0.364,5.82e-06,165.974,0.229,0.222,-7.817,Lil Boom,sad
4776,Faygo Dreams,spotify:track:2BoeDIEzoS9diuyaqqVaDh,2BoeDIEzoS9diuyaqqVaDh,0.748,0.66,6,1,0.224,0.053,137.033,0.328,0.0487,-4.704,6 Dogs,sad
4778,Red Roses (feat. Landon Cube),spotify:track:7EivT5pxOTKXnM3cRJpFPw,7EivT5pxOTKXnM3cRJpFPw,0.591,0.82,9,0,0.697,1.4e-05,139.993,0.504,0.101,-4.233,Lil Skies,sad
4779,Nephew (feat. Lil Pump),spotify:track:0ibOcbkp2XG46Do8jcy0bL,0ibOcbkp2XG46Do8jcy0bL,0.792,0.454,9,1,0.00422,0,161.993,0.674,0.458,-6.753,Smokepurpp,sad
4780,Buttcheeks,spotify:track:694J4C7mBU2dWxQBphFslt,694J4C7mBU2dWxQBphFslt,0.709,0.362,11,1,0.165,0.000132,146.023,0.455,0.249,-13.556,6 Dogs,sad
4781,Hearse,spotify:track:4D4KXsnLDMgPqfkxZJA5e0,4D4KXsnLDMgPqfkxZJA5e0,0.752,0.408,0,1,0.0629,0.00144,120.049,0.104,0.0866,-6.286,6 Dogs,sad
4782,Dancing With My Ak,spotify:track:0fhH0kowQ2Y1qngexY0fAT,0fhH0kowQ2Y1qngexY0fAT,0.701,0.689,7,1,0.0458,2.37e-06,116.028,0.251,0.05,-5.654,Montana of 300,sad
4783,Nonstop,spotify:track:2Vx8E3K5icPZR7OCklWBXX,2Vx8E3K5icPZR7OCklWBXX,0.909,0.405,6,0,0.0306,0.00698,154.984,0.455,0.14,-8.133,Drake,sad
4787,122 Days,spotify:track:1ZKueMWFwl6qPxczBLqJII,1ZKueMWFwl6qPxczBLqJII,0.763,0.381,6,1,0.395,7.97e-06,130.968,0.0976,0.279,-13.211,$uicideBoy$,sad
4788,Mo Bamba,spotify:track:3QybPutx0Tjk472bBKjNWn,3QybPutx0Tjk472bBKjNWn,0.738,0.629,6,0,0.268,0.00114,146.067,0.319,0.0495,-4.882,Sheck Wes,sad
4789,Cloudy Skies,spotify:track:3Ul6f7ip8dmZ8VuwfB9Xq5,3Ul6f7ip8dmZ8VuwfB9Xq5,0.708,0.84,7,1,0.138,0,151.715,0.895,0.181,-4.825,Lil Skies,sad
4790,tell me that you miss me,spotify:track:1YEwBpbhJ8KCNaQTGAL6mM,1YEwBpbhJ8KCNaQTGAL6mM,0.602,0.547,8,1,0.0312,1.15e-06,99.847,0.201,0.0535,-7.294,shattered,sad
4791,You Think You Know Me,spotify:track:01s0zl3P4iYR1BqfCgNQuC,01s0zl3P4iYR1BqfCgNQuC,0.845,0.476,7,1,0.576,2.14e-05,129.921,0.193,0.0612,-7.689,Kid $Ixty,sad
4792,Fuck With Nobody,spotify:track:4dsVWKRu2fK8gDcvQYMtXl,4dsVWKRu2fK8gDcvQYMtXl,0.331,0.67,10,0,0.437,0.000509,174.9,0.463,0.115,-7.393,Killavesi,sad
4793,"Never Recover (Lil Baby & Gunna, Drake)",spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.686,1,0,0.0677,0,132.055,0.886,0.284,-5.415,Lil Baby,sad
4794,That's Nothing,spotify:track:1VU1ZlNpVgq8EiYL43BQl1,1VU1ZlNpVgq8EiYL43BQl1,0.894,0.634,0,0,0.111,0,129.981,0.192,0.118,-5.174,Key Glock,sad
4795,Vengeance,spotify:track:2XLdbJRfl2UHHzIurEFgAA,2XLdbJRfl2UHHzIurEFgAA,0.628,0.573,1,1,0.00362,0,115.503,0.0387,0.0673,-8.161,Killstation,sad
4796,Look at Me Now,spotify:track:46eK1kembooWblMi7M7yLM,46eK1kembooWblMi7M7yLM,0.649,0.538,0,0,0.0483,0.401,160.075,0.355,0.0918,-9.793,Brennan Savage,sad
4797,Broken,spotify:track:1mWYAMktr6Ggh9paVLyc69,1mWYAMktr6Ggh9paVLyc69,0.508,0.417,10,0,0.0231,0.00207,96.96,0.337,0.0335,-8.699,Killstation,sad
4799,DIEMONDS,spotify:track:44d4drNqTOl8CuH4Mfh0F7,44d4drNqTOl8CuH4Mfh0F7,0.436,0.17,1,1,0.833,0.00116,100.113,0.188,0.347,-9.549,$uicideBoy$,sad
4800,Heart Attack,spotify:track:7Cq27Qc3WRyQ3ddwVslpVZ,7Cq27Qc3WRyQ3ddwVslpVZ,0.585,0.895,11,0,0.0505,0.00423,119.904,0.181,0.136,-3.663,Scarlxrd,sad
4801,Afterlife,spotify:track:4rLltALU0JVawcOAA88bnQ,4rLltALU0JVawcOAA88bnQ,0.628,0.53,10,0,0.0608,0,95.006,0.203,0.0855,-9.663,Brennan Savage,sad
4802,Off the Land,spotify:track:4i32ns3wiz22LjTDkoED08,4i32ns3wiz22LjTDkoED08,0.767,0.397,5,1,0.193,0,64.937,0.477,0.0898,-9.798,Kodak Black,sad
4803,Let Me Die,spotify:track:7riw7J5mZsWvf3x1fSEZtS,7riw7J5mZsWvf3x1fSEZtS,0.601,0.499,4,1,0.709,0.919,78.988,0.383,0.0315,-11.542,Lil Happy Lil Sad,sad
4804,Autumn Collection,spotify:track:53cv8cTo1YQizuC1egNuBE,53cv8cTo1YQizuC1egNuBE,0.682,0.629,6,1,0.143,0,116.916,0.227,0.0252,-6.073,Triple One,sad
4805,Bulletproof,spotify:track:4mx0eNjjZUyOzfY3I4P9HD,4mx0eNjjZUyOzfY3I4P9HD,0.58,0.867,11,0,0.0152,0.182,79.975,0.482,0.165,-4.031,Brennan Savage,sad
4806,absolute in doubt,spotify:track:7yZBKFxnmoHLJFhAy2BBlo,7yZBKFxnmoHLJFhAy2BBlo,0.733,0.66,4,0,0.0219,0,138.034,0.259,0.0436,-6.87,Lil Peep,sad
4807,Middle of the Mall,spotify:track:71DReAbBp5AfCwCqakfqmQ,71DReAbBp5AfCwCqakfqmQ,0.8,0.696,6,0,0.0818,0,159.953,0.628,0.393,-5.354,Pouya,sad
4808,Scrubs (feat. Shakewell),spotify:track:2c1HCJEhJTJgz9iDaVk9ae,2c1HCJEhJTJgz9iDaVk9ae,0.89,0.73,8,0,0.0334,0,113.016,0.29,0.325,-5.056,Pouya,sad
4810,WAR TIME ALL THE TIME,spotify:track:0muyqlnerINIqPQ3rTMAaI,0muyqlnerINIqPQ3rTMAaI,0.728,0.662,7,1,0.00752,0,134.902,0.146,0.0721,-8.341,$uicideBoy$,sad
4811,Leglock,spotify:track:0erWz20ZejKi8WRNoeNQjJ,0erWz20ZejKi8WRNoeNQjJ,0.767,0.956,10,1,0.528,0.056,77.505,0.427,0.261,-3.833,Shakewell,sad
